Red Supergiant	레드 슈퍼자이언트
Which of these objects is made·· partly····· of ice?········	이 중 어떤 물건이 부분적으로 얼음으로 만들어졌을까요?
Comet	혜성
Asteroid	소행성
Meteor	유성
How many moons does your planet Saturn have?	너네 행성 토성에는 달이 몇 개나 있어?
What is the name of your planet Saturn's largest moon?	토성의 가장 큰 위성 이름이 뭐야?
Titan	타이탄
Enceladus	엔셀라두스
Rhea	레아
What is the approximate distance from your planet to it's moon?	네 행성에서 달까지의 대략적인 거리는 얼마야?
238,900 miles	238,900마일
1,640,210 miles	1,640,210마일
701,450 miles	701,450마일
If you won a million dollars,····· how would you spend it?	백만 달러를 받는다면······ 어떻게 쓸 거야?
I'd spend all of it on luxuries for my girlfriend.	전부 내 여자친구를 위한 사치품에 쓰겠지.
Ohhh····· b*aa*aby!·········· You knew that's what I wanted to hear,····· didn't you?	오오오····· 베이이이비!·········· 네가 내가 듣고 싶었던 말이라는 거,····· 알고 있었지?
I think I'd just hang onto it. There's not much I want.	난 그냥 갖고 있을래. 딱히 갖고 싶은 건 없어서.
Feeding the hungry in less fortunate parts of the world.	형편이 어려운 나라에서 배고픈 사람들에게 음식을 주는 일.
Would you ever consider...····· going through the back door?	혹시... 뒷문으로 들어가는 거 생각해본 적 있어?
I suppose if I was invited it would be rude not to stop in for a bit.	초대까지 받았으니 잠깐이라도 들르지 않으면 실례겠지.
Is·· that·· soooo?··············· Well maybe I'll have to write out some invitations...	그래·· 정말이야?······· 그럼 초대장을 좀 써야겠네...
Consider it? That's the ONLY door I'm going through.	고민할 필요도 없지. 난 무조건 그 문으로 들어갈 거야.
Eww, no. Sorry, that's not what that's for.	으윽, 아니야. 미안, 그건 그런 용도가 아니거든.
How would you feel about your partner seeing other people on the side?	네 애인이 딴 사람이랑도 만나는 거, 어떻게 생각해?
She can do whatever she wants. I don't own her.	그 애는 뭐든 하고 싶은 대로 할 수 있어. 내가 그 애를 소유한 것도 아니잖아.
Yeah,··· it's not a big deal.··· It's just sex!···	그래··· 별일 아니야.··· 그냥 섹스잖아!···
It depends how serious the relationship is.	사귀는 정도에 따라 다르지.
I think I'd be pretty upset about it.	나였으면 아마 꽤 열받았을 것 같아.
Have you ever slept around while dating someone?	누구랑 사귀는 중에 딴 사람이랑 잔 적 있어?
Yeah, I'm not exactly the best at commitment.	응, 나 솔직히 책임감 있는 타입은 아니거든.
Thats okay honey!····· It's not exactly my cup of tea either.	괜찮아, 자기야!····· 나도 딱히 좋아하는 스타일은 아니거든.
Just once and it was the biggest mistake of my life.	딱 한 번이었는데, 내 인생 최대의 실수였어.
Not a chance. I wouldn't dream of it.	절대 아니야. 그런 생각도 안 해.
Do you like the lights on or off during sex?	섹스할 때 불 켜는 거 좋아해, 아니면 끄는 게 좋아?
All the way on, so I can watch her eyes roll back into her head.	끝까지 밀어붙여서, 그녀 눈이 뒤집어질 때까지 지켜보고 싶어.
I know!····· Me too,····· me too.····· I like to see what's going into my mouth.	나도 알아!····· 나도,····· 나도 그래.····· 내 입에 뭐가 들어가는지 보고 싶거든.
I like them off. I don't need to bare witness to that event...	나는 벗는 게 좋아. 그런 광경은 굳이 보고 싶지 않거든...
I'd say something in-between. Dim lighting is pretty romantic.	난 그 중간 정도가 좋을 것 같아. 은은한 조명은 꽤 로맨틱하잖아.
How do you feel about smokers?	흡연자에 대해서 어떻게 생각해?
To be honest, I think they're kinda sexy.	솔직히 말해서, 나 걔네 좀 섹시하다고 생각해.
Fuck you,····· really?·········· Oh, I'll have to keep that in mind...	젠장,····· 진짜야?·········· 아, 그건 꼭 기억해둬야겠네...
Smoking is a disgusting habit. They should quit.	흡연은 정말 역겨운 습관이야. 그만뒀으면 좋겠어.
It's bad for their health, but, it's a free country.	건강엔 안 좋지만, 뭐, 자유 국가잖아.
How important is family to you?	가족은 너한테 얼마나 중요한 편이야?
It's the most important thing in the world.	이건 세상에서 제일 중요한 거야.
·····Absolutely.············· Unfortunately,······· my daughter doesn't really speak to me anymore...····· What are you gonna do?	·····그렇지.··············아쉽게도······요즘 내 딸이랑은 거의 말을 안 해...····· 별 수 있나?
Whatever; as long as you show up for the holidays you're good.	뭐어때; 명절에만 얼굴 비추면 됐지.
I don't really bother with my family these days.	요즘은 가족한테 별로 신경 안 써.
How often do you watch porn?	포르노 자주 봐?
I think the real question is how often am I not watching porn.	진짜 궁금한 건 내가 포르노를 안 보는 시간이 얼마나 되냐는 거지.
Ohhh my,····· I think I may have met my match.	오오 이런····· 나랑 맞는 사람을 만난 것 같아.
No more than your average guy.	평범한 남자랑 다를 거 없어.
No more than your average girl.	평범한 여자애 정도지.
Only like once or twice a week. Give me some credit!	일주일에 한두 번밖에 안 해. 좀 봐줘!
How do you feel about little tiny lies if nobody gets hurt?	아무도 상처받지 않는 조그만 거짓말이라면 어떻게 생각해?
Well, as long as nobody gets hurt...	뭐, 아무도 다치는 일만 없으면 괜찮지...
Yeah,····· see?····· What people don't know can't hurt them.····· So,····· you just keep it to yourself!	그래,····· 알겠지?····· 남들이 모르면 아무 문제 없는 거야.····· 그러니까····· 그냥 너만 알고 있어!
I don't know, that's a difficult topic. It depends.	글쎄, 그건 좀 어려운 얘기야. 상황에 따라 달라.
Lying is never okay, no matter what the circumstance.	어떤 상황이든 거짓말은 절대 용납 안 돼.
What's your absolute favorite sex position?	너가 제일 좋아하는 섹스 포지션이 뭐야?
Mmmm,····· thank god.············ I love a guy who knows what he's doing down there.	음······ 하, 다행이다.············ 아래쪽에서 뭘 해야 하는지 아는 남자가 참 좋아.
Mmmm,····· thank god.············ I love a girl who knows what he's doing down there.	으음,····· 다행이네.············ 밑에서 어떻게 해야 할지 아는 여자 정말 좋아해.
Do you have any dark secrets that you're keeping from me?	나한테 숨기고 있는 어두운 비밀 같은 거 있어?
My lips are sealed.	입 다물고 있을게.
Ooooo...····· mysterious!···*hamcmc*·····	오오오...····· 신비로운데!···*햄냠냠*·····
None that I can think of at the moment.	지금 당장은 딱히 없는 것 같아.
I would never hide anything from you.	난 너한테는 절대 아무 것도 숨기지 않아.
Would you fault somebody for stupid mistakes they made in the past?	누군가가 예전에 저질렀던 멍청한 실수들 때문에 그 사람을 탓하겠어?
Of course not. The past is in the past.	당연히 아니지. 지난 일은 그냥 지난 일이야.
I'm glad to hear you say that.····· People can change,····· you know?	네가 그렇게 말해줘서 좋아.····· 사람은 변할 수 있거든,····· 알지?
You have to, people never change.	어쩔 수 없어, 사람은 절대 안 변해.
I depends on the person. Some people are hard to trust.	사람마다 달라. 어떤 사람들은 쉽게 믿기 힘들지.
Ideally,····· how many times a day would you have sex?	이상적으로라면, 하루에 몇 번이나 섹스하고 싶어?
You couldn't handle how many times I would do it.	내가 몇 번이나 할 수 있는지 너는 감당도 못 할걸.
Ohhh,····· honey.····· I can handle plenty...··· trust me.	오오······ 자기야.······ 이 정도쯤은 충분히 감당할 수 있어··· 나만 믿어.
One in the morning and again at night. Like brushing your teeth.	아침 한 번, 밤에 한 번. 마치 양치질하듯이.
Once is plenty enough. I need time to recharge.	한 번이면 충분해. 재충전할 시간이 필요해.
How often do you masturbate when you're in a relationship?	연애할 때 자위는 얼마나 자주 해?
About as often as I do it when I'm single.	솔로일 때 하는 거랑 비슷한 빈도지.
*hahaha*·····*heh*·····Well at least I don't have to worry about stamina...	*하하하*·····*헤헤*·····그래도 적어도 스태미나는 걱정 안 해도 되겠다...
I sneak a couple in whenever I can find the chance.	기회만 나면 슬쩍슬쩍 몇 번씩 몰래 해.
I wouldn't do that behind her back. I have self control.	난 그녀 몰래 그런 짓 안 해. 나도 자제력은 있거든.
How did your last relationship end?	너 지난 연애는 어떻게 끝났어?
We sort of grew apart and mutually agreed that it was the right thing.	우리 좀 멀어지기도 했고, 서로 그게 맞는 선택이라고 생각했어.
Yeah,····· it happens.····· Sounds like it was for the best though!	응······ 그런 일도 있지.······ 그래도 결과적으로 잘 된 일 같네!
I just got bored of her and wanted something else.	그냥 그녀한테 질려서 다른 뭔가가 필요했어.
The crazy psycho bitch cheated on me!	미친 사이코년이 나를 속였어!
Do you think it's okay to tell little white lies?	작은 거짓말쯤은 괜찮다고 생각해?
Nope, a lie is a lie.	아니, 거짓말은 그냥 거짓말이야.
I couldn't agree more.····· There's no good excuses to lie to someone.	정말 공감해.····· 누군가에게 거짓말할 좋은 핑계 따윈 없어.
Sure, as long as nobody is getting hurt.	그래, 아무도 다치지만 않는다면 괜찮아.
I'd say no, but that would be a lie.	아니라고 하고 싶지만, 그건 거짓말이겠지.
Do you exercise a lot··· or are you a major couch potato?	운동 많이 해?··· 아니면 완전 소파랑 한몸이야?
Yeah! I hardly ever miss a day.	응! 나 거의 하루도 안 빼먹고 가.
Same··· here!····· I didn't get this body by taking days off.*hahahaha*	나도··· 마찬가지야!····· 나 이 몸 그냥 얻은 거 아니거든. *하하하하*
I've never lifted a weight in my fat life.	내 평생 한 번도 웨이트는 커녕 들어본 적도 없어.
I try to get to the gym when I can, but it's hard.	시간 될 때마다 헬스장 가려고 하는데, 쉽지가 않아.
What are you looking for in a relationship?	연애에서 뭘 찾고 있어?
I just want to hang out, have fun and see where it goes. You know?	그냥 같이 놀고, 즐기면서 어떻게 될지 보고 싶어. 알지?
That's cool!····· I'm the same way.····· No reason to rush into anything,····· right?	멋지네!····· 나도 그래.····· 굳이 서두를 필요 없잖아,····· 그치?
I'm not getting any younger so I'm trying to find my wife.	나도 이제 젊지 않으니까 슬슬 내 짝을 찾아보려고 해.
I'm partial to the friends with benefits situation.	난 친구끼리 즐기는 관계가 딱 좋은데.
How do you feel about girls who wear makeup?	화장하는 여자들에 대해 어떻게 생각해?
I love makeup, it makes girls look so much prettier.	나는 메이크업 정말 좋아해. 화장하면 여자들이 더 예뻐 보이거든.
That's good.····· I never leave the house without makeup on.····· I feel so weird without it.	좋아······ 나 화장 안 하고는 집 밖에 절대 안 나가거든.······ 맨얼굴이면 뭔가 너무 이상해.
A little bit is okay, but I prefer the more natural look.	조금은 괜찮은데, 난 자연스러운 게 더 좋아.
They should clean that crap off their face, they look ridiculous.	얼굴에 묻은 그 이상한 거 좀 치우지 그러냐, 완전 웃겨 보여.
What life advice would you give someone who asked?	누가 인생 조언해달라고 하면 뭐라고 해줄 거야?
Confidence is the foundation for all success in life.	자신감은 인생 모든 성공의 기본이야.
Yeah!····· I dig it.····· That makes a lot of sense.	그래!····· 완전 맘에 들어.····· 그거 진짜 말 되네.
Treat others as you would like others to treat you.	남에게 대접받고 싶은 대로 먼저 남을 대해.
Always wear a condom.	항상 콘돔을 껴.
Are you good with money?	돈 관리 잘 해?
I would say so. I've always been good at saving up for important things.	그런 편이야. 난 항상 중요한 걸 위해서 잘 모아두는 편이거든.
I wish I could be more like that!····· I need to start saving for my future,····· seriously.	나도 저렇게 되고 싶다!····· 이제 정말 미래를 위해 저축 좀 해야겠어,····· 진짜로.
I'm terrible with money. There's just too much cool shit out there.	난 돈 관리 완전 못 해. 세상엔 갖고 싶은 게 너무 많잖아.
I can assure you that I would be if only I had any.	나도 진짜 있었으면 그랬을걸.
Do you prefer stability or spontaneity in your life?	넌 인생에서 안정이 좋아, 아니면 즉흥적인 게 좋아?
I prefer stability. It's important to have an anchor down somewhere in life.	나는 안정적인 게 좋아. 인생에서 어딘가는 딱 자리를 잡고 있어야 하잖아.
So important!·········· I used to party a lot and stuff but ever since I had my son I've had to grow up and settle down a bit.	정말 중요한 일이야!·········· 예전엔 파티도 자주 가고 놀기도 많이 했는데, 아들이 생긴 뒤로는 좀 철들고 차분해졌지.
I think a little bit of both can be a good thing. Balance is important.	둘 다 조금씩 있는 게 좋은 것 같아. 균형이 중요하지.
Spontaneity, without a doubt. Life should be a never ending adventure!	주저하지 말고 즉흥적으로! 인생은 끝없는 모험이어야 하니까!
Is there like,·· a type of personality that you just can't stand?	혹시 정말 딱 질색인 성격 타입 같은 거 있어?
I don't like bitches. It's like, holy shit chill out bitch.	난 쌍년들 진짜 싫어. 진짜, 와 씨발 좀 진정해라 쌍년아.
Oh dude,····· I know!····· There's this one little bitch I know. She is such a··· BITCH!·····	야, 나 있잖아! 내가 아는 진짜 싸가지 없는 년이 하나 있어. 진짜··· 그 년 완전 개진상이라니까!
All hipsters should be exterminated.	모든 힙스터들은 싹 다 사라져야 해.
There's nothing more boring than a shy or nerdy girl.	수줍음 많거나 덕후 스타일 여자는 진짜 재미없지.
This is kind of····· a serious question,····· but,····· what are your thoughts on unplanned pregnancies?	갑자기 좀 진지한 질문이긴 한데······ 혹시 뜻하지 않게 임신하게 되는 거에 대해 어떻게 생각해?
I think it should be left up to the potential mother to decide.	잠재적인 엄마가 직접 결정해야 한다고 생각해.
I have the same view!····· I chose to have my son but I wouldn't want to force anybody.	나도 똑같이 생각해!····· 나는 아들을 낳기로 했지만, 그걸 누구한테 강요하고 싶진 않아.
Nobody should have the right to decide if a baby is born or not.	아기가 태어날지 아닐지 결정할 권리는 아무에게도 없어.
I say cancel the pregnancy. No sense in ruining two lives, right?	난 임신 취소하자고 해. 굳이 두 사람 인생 망칠 필요 없잖아?
Do you get up early in the morning or stay up really late at night?	아침에 일찍 일어나는 편이야, 아니면 밤새는 쪽이야?
Bright and early! Things to do, people to see.	밝고 상쾌한 아침! 오늘 할 일도 많고, 만날 사람도 많지.
That sounds just like me!····· I get up and head right to the gym.	딱 내 얘기네!····· 바로 일어나서 헬스장으로 직행하지.
I'm usually up all hours of the night.	난 보통 밤새 깨어 있어.
Neither really, I just take short naps throughout the day.	사실 둘 다 아니야, 그냥 하루 종일 짧게 짧게 낮잠 자.
Do you think of yourself as a person who takes responsibility for his actions?	너 자신이 자기 행동에 책임지는 사람이라고 생각해?
Do you think of yourself as a person who takes responsibility for her actions?	너는 스스로 자기 행동에 책임을 지는 사람이라고 생각해?
Very much so. I take pride in always seeing my commitments through.	그럼요. 저는 한번 약속한 건 끝까지 지킨다는 게 자부심이에요.
That's really,····· really good to hear.····· Unfortunately,····· I haven't met many people like that.	그거 정말······ 정말 듣기 좋다.······ 안타깝게도······ 그런 사람은 별로 못 만났거든.
I try not to let anybody down but we all make mistakes.	나도 실망시키고 싶진 않지만, 우리 모두 실수하잖아.
Not really, no. I can't be trusted with anything.	아니, 전혀 아니야. 난 아무것도 믿고 맡기면 안 되는 사람이거든.
How do you feel about kids?	아이들에 대해서 어떻게 생각해?
I love kids. They bring so much joy into your life.	나 애들 진짜 좋아해. 걔네 있으면 인생이 훨씬 즐거워지잖아.
That's a relief.····· Most guys can't handle that I have a baby.	휴, 다행이다······ 대부분 남자들은 내가 아기가 있다는 걸 못 받아들이거든.
That's a relief.····· Most girls can't handle that I have a baby.	다행이다······ 대부분의 여자애들은 내가 아기가 있다는 걸 받아들이지 못하거든.
Keep those little monsters away from me.	저 작은 악동들 나한테서 좀 떨어뜨려 놔줘.
They're cute, but I'm not sure if I want any of my own.	귀엽긴 한데, 내가 직접 키우고 싶진 않은 것 같아.
What's an automatic relationship deal breaker for you?	너한테 바로 관계를 끝내게 만드는 조건이 뭐야?
I don't think there's anything that can't be worked on.	못 고칠 건 없다고 생각해.
Wow,····· good for you.····· That's a really nice way of looking at it.	와,····· 잘 됐다.····· 그렇게 긍정적으로 생각하다니 진짜 멋진데?
A girl with a lot of emotional baggage doesn't work for me.	감정 짐 잔뜩 안고 있는 여자랑은 나 안 맞아.
No fat chicks.	뚱뚱한 여자는 사절.
Where··· did you and I··· first meet?	우리··· 처음 만난 게··· 어디였더라?
Bar & Lounge	바 & 라운지
Lusties Nightclub	러스티즈 나이트클럽
My Bedroom	내 침실
What did I say about approaching Audrey··· when you first ran into her?	처음 오드리랑 마주쳤을 때 내가 뭐라고 했지··· 그녀한테 접근하지 말라고 했잖아?
Take charge and don't let any of her bullshit get to me.	주도권을 잡고 그녀의 헛소리에 절대 휘둘리지 않기.
Say something really stupid to try and cheer her up.	기운 내라고 멍청한 소리 한 번 해볼까?
The nice guy shit wasn't going to cut it so I had to be aggressive.	좋은 사람인 척해서는 안 통할 것 같아서, 좀 더 적극적으로 나가야 했어.
The nice girl shit wasn't going to cut it so I had to be aggressive.	착한 척만 해선 안 되겠어서, 이번엔 내가 적극적으로 나가야 했어.
How did I advise you to approach Lola····· when first meeting her?	처음 롤라를 만났을 때 내가 뭐라고 조언해줬더라······?
Open up with something safe to try and get on her good side.	안전하게 시작해서 그녀의 호감을 얻어보자.
She's looking for a decent guy so try not to be an asshole.	그녀는 괜찮은 남자를 찾고 있으니까, 재수 없게 굴지 마.
She's looking for a decent girl so try not to be an asshole.	그 사람은 괜찮은 여자 찾는 거니까 너무 개판 치지 말고 좀 조심해.
How did I tell you to open up your initial interaction with Nikki?	내가 니키한테 처음 말 걸 때 어떻게 하라고 했지?
That my weirdness might actually pay off so just be myself.	내가 이상해도 그게 오히려 도움이 될 수 있으니까 그냥 나답게 굴자.
Don't be afraid to take a chance but try not to scare her off.	기회는 두려워하지 말고, 너무 겁주지 않게 조심해.
To quickly say something to her before she had a chance to get away.	그녀가 도망치기 전에 얼른 뭐라도 말하려고.
When you first met Jessie,····· how did I suggest you approach her?	처음에 제시 만났을 때······ 내가 뭐라고 접근하라고 했는지 기억나?
When first meeting Beli,····· what was my advise to you?	벨리를 처음 만났을 때, 내가 뭐라고 조언해줬는지 기억나?
What color was my hair when we first met?	우리 처음 만났을 때 내 머리색 뭐였는지 기억나?
Brunette	브루네트
Blonde	금발
Black	블랙
When we first met,····· what color dress was I wearing?	우리 처음 만났을 때······ 내가 무슨 색 드레스 입고 있었는지 기억나?
Red	빨강
Pink	핑크
Do you remember what day it was when we first met?	우리 처음 만난 날이 언제였는지 기억나?
Sunday	일요일
Saturday	토요일
Friday	금요일
Where did we go so I could teach you about dating?	내가 연애에 대해 가르쳐주려고 우리 어디 갔었지?
Outdoor Lounge	야외 라운지
Vinnie's Restaurant	비니네 레스토랑
Scenic Overlook	전망 좋은 장소
What type of token was your first ever token match?	네 첫 번째 토큰 매치는 어떤 종류였어?
Romance Tokens	로맨스 토큰
Flirtation Tokens	플러트 토큰
Sexuality Tokens	성욕 토큰
What was my advice to you when meeting Tiffany?	티파니 만날 때 내가 뭐라고 조언해줬는지 기억나?
How did I suggest that you open the initial conversation with Aiko?	내가 아이코랑 처음 대화 시작할 때 뭐라고 하라고 했었지?
Do you remember what I said about approaching Kyanna··· for the first time?	내가 키아나한테 처음 다가갈 때 뭐라고 했는지 기억나?
What do you think is the most important trait to have in a girlfriend?	여자친구에게 가장 중요한 매력은 뭐라고 생각해?
An ambitious and independent woman; a real go-getter.	야망 있고 독립심 강한 여자; 진짜 추진력 있는 타입이야.
Well you're in luck!····· I think that defines me fairly well!	운이 좋은데?······ 그게 딱 나를 잘 설명하는 말인 것 같아!
I just want somebody who will laugh at my stupid jokes.	그냥 내가 하는 바보 같은 농담에도 웃어줄 사람이 필요해.
Exquisite oral sex abilities.	환상적인 오럴 스킬.
What's your personal definition of success?	네가 생각하는 성공의 기준은 뭐야?
Accomplishing the goals you set for yourself, whatever they might be.	네가 스스로 세운 목표를 달성하는 거, 그게 뭐든 간에.
Wow!·········· It's like you took the words right out of my mouth.	와!·········· 내 마음을 딱 알아챈 것 같네.
A big house, fancy cars, exotic trips... the best life has to offer.	큰 집, 멋진 차, 이국적인 여행… 인생에서 누릴 수 있는 최고의 것들이지.
Tell me,····· what's the longest relationship you've ever had?	말해봐,····· 지금까지 사귄 사람 중에 제일 오래 만난 건 얼마나 됐어?
That's good!·········· There aren't too many good men that show that kind of commitment anymore.	좋아!·········· 요즘엔 그런 책임감을 가진 좋은 남자 정말 드물지.
That's good!·········· There aren't too many good women that show that kind of commitment anymore.	좋아!·········· 그런 헌신을 보여주는 괜찮은 여자는 요즘 거의 없거든.
What is it about me that made you approach me,··· really?	도대체 나한테 다가온 이유가 뭐야,··· 진짜로?
Probably that form fitting uniform of yours.	아마 네 몸에 딱 붙는 그 제복 때문일걸.
I··· knew··· it!············· I can't blame you though,····· I do look good in the uniform.	나··· 알았어···!············· 뭐, 너 탓할 순 없지····· 나도 교복 입으니까 꽤 괜찮거든.
I thought you seemed like a really nice girl.	너 정말 괜찮은 사람인 줄 알았어.
I've never been with a black girl before, so I wanna get that in.	나 흑인 여자랑은 한 번도 안 해봤거든, 그래서 이번 기회에 해보고 싶어.
What do you see yourself doing in ten or fifteen years?	10년, 15년 뒤에 뭐 하고 있을 것 같아?
Still working my ass off to get what I want.	아직도 내가 원하는 걸 얻으려고 죽어라 일하고 있어.
That's what I like to hear!····· Where are people's ambitions these days?	그런 말이 듣고 싶었어!······ 요즘 사람들은 다들 무슨 꿈을 꾸고 사는지 모르겠네?
Probably doing whatever I'm doing right now, except fatter.	아마 지금 내가 하는 거랑 똑같이 하고 있겠지, 딱 하나 다르다면 더 살쪄서.
Who knows? Life is a mystery.	누가 알겠어? 인생이란 원래 미스터리지.
What's the first thing you think about when you wake up in the morning?	아침에 일어나면 제일 먼저 무슨 생각부터 해?
How am I going to make the most out of this day?	오늘 하루, 어떻게 하면 제대로 즐길 수 있을까?
That's right!····· Few people understand the power of starting the day in the right frame of mind.	맞아!····· 하루를 올바른 마음가짐으로 시작하는 힘을 아는 사람은 드물지.
I'm glad I don't have a job or anything to go to.	일하러 가야 할 데도 없어서 다행이네.
What's on the menu for breakfast!	아침 메뉴에 뭐가 있지!
What does the perfect date look like to you?	너한테 완벽한 데이트는 어떤 모습이야?
Something outdoorsy and adventurous; a new experience.	야외에서 모험 가득한 거, 뭔가 새로운 경험.
Yes!····· That's exactly how I feel!····· If you're going to go out do something fun!	맞아!····· 나도 완전 그렇게 느껴!····· 어디 나갈 거면 재밌는 거 해야지!
You can't go wrong with the classic dinner and a movie.	고전적인 저녁 식사에 영화 데이트만 한 게 없지.
I like to invite the girl over for a glass of wine or two.	여자애를 집에 불러서 와인 한두 잔 같이 마시는 걸 좋아해.
What's your greatest weakness?	네 가장 큰 약점이 뭐야?
Weakness? I don't know the meaning of the word.	약점? 난 그런 게 뭔지 몰라.
*hahahaha*·····You're such a clown.····· But,··· a funny one.	*하하하하*······진짜 웃긴 녀석이네.····· 그런데··· 꽤 재미있어서 좋아.
It's difficult for me to make an emotional connection with someone.	누군가와 감정적으로 연결되는 게 나한테는 쉽지 않아.
I can get a little clingy when I really like somebody.	누구를 정말 좋아하게 되면 좀 집착하게 될 수도 있어.
What motivates you to get up in the morning?	아침에 일어나는 원동력이 뭐야?
The goals that I haven't achieved yet.	아직 이루지 못한 목표들.
You're just like me!····· My future plans is what keeps me going every day.	너도 나랑 똑같네!····· 매일 버틸 수 있는 힘은 내 미래 계획 덕분이야.
The awful noise coming from my alarm clock.	내 알람시계에서 들려오는 끔찍한 소리.
The idea of seeing your beautiful face once more.	네 얼굴을 다시 볼 수 있다는 생각만 해도.
What's your biggest goal in life?	너 인생에서 제일 큰 목표가 뭐야?
To discover new things to learn and explore.	배우고 탐험할 새로운 것들을 찾으려고.
Hmmm,····· that's a good answer!····· Can I steal that from you?	흠······ 그거 좋은 답변이네!······ 내가 좀 써먹어도 돼?
I don't have a specific goal. I'm just along for the ride.	딱히 목표는 없어. 그냥 흐름 따라가는 중이지.
Well right now I'm trying to get laid a whole lot.	지금은 그냥 어떻게든 많이 자보려고 하고 있어.
Do you enjoy drinking coffee?	커피 마시는 거 좋아해?
You could say that, or you could say I'm a coffee addict.	그럴 수도 있고, 그냥 내가 커피 없이는 못 사는 중독자라고 할 수도 있지.
No,····· trust me,····· nobody is more addicted than this girl right here!	아니야······ 진짜 믿어봐,······ 이 여자만큼 중독된 사람 없어!
I like to brew a cup for myself every now and again.	가끔 나 혼자 커피 한 잔 타 마시는 거 좋아해.
No, all that caffeine is terrible for you.	아니, 카페인 그렇게 많이 마시면 몸에 안 좋아.
Would you consider yourself an outdoorsy type?	너 야외 활동 좋아하는 타입이야?
Definitely, I can't stand being cooped up inside all day.	진짜로, 하루 종일 안에만 있으면 못 버티겠어.
I could not agree with you more!····· I need my sun and fresh air.	정말 완전 공감해!····· 나도 햇살이랑 신선한 공기 없으면 못 살아.
When it's nice out. I can't handle the cold.	날씨 좋을 때만. 추운 건 진짜 못 견디겠어.
Oh god no. I'm like a vampire; the sun burns my skin.	세상에, 안 돼. 나 뱀파이어 같아; 햇빛만 닿아도 피부가 타버려.
Are you good at sports?	운동 잘해?
I don't like to brag... but yeah, I'm pretty much the best of all time.	자랑하는 건 별로 안 좋아하지만... 솔직히 말해서, 내가 역대급 최고야.
*hahahaha*·····We'll have to see about that...····· I'm pretty good myself.	*하하하하*······그건 두고 봐야겠네······ 나도 꽤 잘하거든.
I'm alright. I give it my best, that's all you can do really.	난 괜찮아. 할 수 있는 만큼 최선을 다하는 거지, 뭐.
I was always picked last in gym class, so you tell me.	체육 시간마다 항상 맨 마지막에 뽑혔는데, 네가 한번 말해봐.
What kind of books do you like to read?	어떤 책 읽는 거 좋아해?
You can usually find me in the self help section.	보통 나는 자기계발 코너에서 찾아볼 수 있어.
No way!····· You read self help too?····· I find those books so inspiring!	말도 안 돼!····· 너도 자기계발서 읽어?····· 나 그런 책들 진짜 감명 깊게 봐!
I like fiction; especially those epic fantasy novels.	나 소설 좋아해. 특히 그 엄청난 판타지 소설들 있잖아.
I haven't picked up a book since I graduated high school.	고등학교 졸업한 이후로 책 한 번도 안 집어봤어.
···What kinda aminal has more teeth,····· a kitty or a doggy?	고양이랑 강아지 중에 이빨 더 많은 동물은 뭐게?
Dogs have more teeth.	개들은 이빨이 더 많아.
Cats have more teeth.	고양이가 이빨이 더 많아.
They have the same number of teeth.	이 둘은 이빨 개수가 똑같아.
···Uhhh...····· How long is a cat pregnant before it has a baby kitty?	어······ 혹시······ 고양이가 새끼 낳기 전까지 임신 기간이 얼마나 돼?
2 Months	2개월
4 Months	4개월
8 Months	8개월
···What does it mean when a kitty has her tail under her body?	고양이가 꼬리를 몸 밑에 넣고 있으면 무슨 의미일까?
She's scared.	그녀는 무서워하고 있어.
She's angry.	그녀 화났어.
She's hungry.	배고프대.
···Do you know about how much of their lives cats spend grooming?··· Huh?	···고양이들이 자기 몸을 손질하는 데 인생의 몇 퍼센트를 쓰는지 알아?··· 응?
···What's another name for a female kitty?	···암컷 고양이의 또 다른 이름이 뭐게?
Molly	몰리
Susie	수지
Abbie	애비
···What's it mean when a cat is called feral?	고양이를 '들고양이'라고 부르는 건 무슨 뜻이야?
The cat is no longer domesticated.	이제 그 고양이는 집고양이가 아니야.
The cat can no longer produce offspring.	이 고양이는 더 이상 새끼를 낳을 수 없어.
The cat still has all of it's claws.	그 고양이는 아직도 발톱을 다 숨기지 않았네.
···Do you know how long indoor cats usually live for about?	실내에서 키우는 고양이들이 보통 얼마나 오래 사는지 알아?
14-16 years	14-16세
20-22 years	20-22세
8-10 years	8-10년
···Ohh,··············· what was it?····· Mmmm...····· Oh!··· Oh!····· What's a group of cats called?	오오,··················뭐였지?·····음으으...······아!···아!······고양이 여러 마리를 뭐라고 부르더라?
Clowder	클라우더
Streak	연속
Pack	패키지
···What's the scientifical name for a kitty?	···고양이의 과학적인 이름이 뭐더라?
Felis Catus	펠리스 카투스
Domesticus Felonious	도메스티커스 펠로니어스
Panthera pardus	팬서라 파르두스
···What's a kitty doing when it's trilling?	고양이가 트릴 소리를 낼 때는 뭐 하는 거야?
Making purr-like vocal noises.	고양이처럼 야옹거리는 소리를 낸다.
Rapidly vibrating it's tail.	꼬리를 빠르게 떨고 있어.
Tearing up the carpet with it's claws.	발톱으로 카펫을 갈기갈기 찢고 있어.
···What do you call a group of tiny baby kittens?	아기 고양이들이 모여 있으면 뭐라고 부르는지 알아?
Kindle	타오르다
Kennel	개집
Kackle	까르륵
···Which one of these is NOT a breed of cat?	···이 중에서 고양이 품종이 아닌 것은 무엇일까요?
Tabby	태비
Bengal	벵갈
Manx	만크스
