asset_file,path_id,obj_type,field_path,text
sharedassets0.assets,9004,MonoBehaviour,lineSets[1].lines[0].dialogLine[6].secondaryText,"You see,····· this is why I don't really ""date""··· women...·····"
sharedassets0.assets,9004,MonoBehaviour,lineSets[1].lines[0].dialogLine[7].text,Is there something wrong?·········· Do you not like spending time with me?
sharedassets0.assets,9004,MonoBehaviour,lineSets[1].lines[0].dialogLine[8].text,"Could you please suck more at match-three?····· That would be great,··· thanks.·····"
sharedassets0.assets,9004,MonoBehaviour,lineSets[1].lines[0].dialogLine[9].text,"···Master,··· are you playing a trick on me? That's not very nice!···"
sharedassets0.assets,9004,MonoBehaviour,lineSets[1].lines[0].dialogLine[10].text,Are all males of your species this incompetent?
sharedassets0.assets,9004,MonoBehaviour,lineSets[1].lines[0].dialogLine[10].secondaryText,Are all females of your species this incompetent?
sharedassets0.assets,9004,MonoBehaviour,lineSets[1].lines[0].dialogLine[11].text,*aaaacc*....another unworthy suitor.
sharedassets0.assets,9004,MonoBehaviour,lineSets[1].lines[1].dialogLine[0].text,Oh...············· I guess I was expecting something else.
sharedassets0.assets,9004,MonoBehaviour,lineSets[1].lines[1].dialogLine[1].text,Booooorrrring!
sharedassets0.assets,9004,MonoBehaviour,lineSets[1].lines[1].dialogLine[2].text,"That's just great,····· can we go now?"
sharedassets0.assets,9004,MonoBehaviour,lineSets[1].lines[1].dialogLine[3].text,"Ugh,····· god.····· What the fuck was that?"
sharedassets0.assets,9004,MonoBehaviour,lineSets[1].lines[1].dialogLine[4].text,Well that was certainly...····· unexpected.
sharedassets0.assets,9004,MonoBehaviour,lineSets[1].lines[1].dialogLine[5].text,"What the hell?····· Ughh,····· this is why I don't bother with guys."
sharedassets0.assets,9004,MonoBehaviour,lineSets[1].lines[1].dialogLine[5].secondaryText,"What the hell?····· Ughh,····· this is why I don't bother with girls."
sharedassets0.assets,9004,MonoBehaviour,lineSets[1].lines[1].dialogLine[6].text,"Honestly, hun...····· not exactly what I was hoping for."
sharedassets0.assets,9004,MonoBehaviour,lineSets[1].lines[1].dialogLine[7].text,No worries...·········· perhaps tomorrow will to be a brighter day.
sharedassets0.assets,9004,MonoBehaviour,lineSets[1].lines[1].dialogLine[8].text,Really?····· I know I've taught you better than that.
sharedassets0.assets,9004,MonoBehaviour,lineSets[1].lines[1].dialogLine[9].text,···Should I go?····· Do you not want me here?
sharedassets0.assets,9004,MonoBehaviour,lineSets[1].lines[1].dialogLine[10].text,Perhaps I have to readjust my expectations for next time...
sharedassets0.assets,9004,MonoBehaviour,lineSets[1].lines[1].dialogLine[11].text,Is that really the best you can do?····· *aaacc*
sharedassets0.assets,9004,MonoBehaviour,lineSets[1].lines[2].dialogLine[0].text,"Sorry,····· but I think I'd like to go now."
sharedassets0.assets,9004,MonoBehaviour,lineSets[1].lines[2].dialogLine[1].text,What an ass.
sharedassets0.assets,9004,MonoBehaviour,lineSets[1].lines[2].dialogLine[2].text,"I think I deserve a little better than that,····· don't you?"
sharedassets0.assets,9004,MonoBehaviour,lineSets[1].lines[2].dialogLine[3].text,"Uhhh,····· can you explain to me what exactly you were trying to do?"
sharedassets0.assets,9004,MonoBehaviour,lineSets[1].lines[2].dialogLine[4].text,I really think I should just be going now.
sharedassets0.assets,9004,MonoBehaviour,lineSets[1].lines[2].dialogLine[5].text,"Maaaaaybe·· I'm just missing something,····· but I thought dates were supposed to be fun."
sharedassets0.assets,9004,MonoBehaviour,lineSets[1].lines[2].dialogLine[6].text,"Mm,·· mm,·· mm.·········· What am I gonna do with you?"
sharedassets0.assets,9004,MonoBehaviour,lineSets[1].lines[2].dialogLine[7].text,I'm a little disappointed...·········· but it's alright.
sharedassets0.assets,9004,MonoBehaviour,lineSets[1].lines[2].dialogLine[8].text,"The objective··· is·· to win.······· We're··· clear on that,······· right?"
sharedassets0.assets,9004,MonoBehaviour,lineSets[1].lines[2].dialogLine[9].text,···I'm confused...····· I thought you said dating was fun?
sharedassets0.assets,9004,MonoBehaviour,lineSets[1].lines[2].dialogLine[10].text,"You're not terribly adept for this, are you?"
sharedassets0.assets,9004,MonoBehaviour,lineSets[1].lines[2].dialogLine[11].text,Disgraceful...··············· what am I to think after an embarrassment like that?
sharedassets0.assets,9004,MonoBehaviour,lineSets[1].lines[3].dialogLine[0].text,"I had a good time...············· I'm just tired,····· that's all."
sharedassets0.assets,9004,MonoBehaviour,lineSets[1].lines[3].dialogLine[1].text,"*aaaaaaaacc*···I'm sorry,············· was that supposed to be romantic?"
sharedassets0.assets,9004,MonoBehaviour,lineSets[1].lines[3].dialogLine[2].text,You really don't seem like yourself today...
sharedassets0.assets,9004,MonoBehaviour,lineSets[1].lines[3].dialogLine[3].text,"Could you maybe like,····· put in some effort next time?"
sharedassets0.assets,9004,MonoBehaviour,lineSets[1].lines[3].dialogLine[4].text,"Oh... no,··· it's ok.······· I don’t mind..."
sharedassets0.assets,9004,MonoBehaviour,lineSets[1].lines[3].dialogLine[5].text,I'm such an idiot for thinking this was gonna go any other way.
sharedassets0.assets,9004,MonoBehaviour,lineSets[1].lines[3].dialogLine[6].text,"Yeah,········ we can leave now...····· thanks.·····"
sharedassets0.assets,9004,MonoBehaviour,lineSets[1].lines[3].dialogLine[7].text,I'm getting the sense you're a little out of sync today...
sharedassets0.assets,9004,MonoBehaviour,lineSets[1].lines[3].dialogLine[8].text,"Could you please··· just not?····· Like,····· ever again?····· Yeah, thanks."
sharedassets0.assets,9004,MonoBehaviour,lineSets[1].lines[3].dialogLine[9].text,"···What?············· Awww, but, but... how come?"
sharedassets0.assets,9004,MonoBehaviour,lineSets[1].lines[3].dialogLine[10].text,...and here I was looking forward to this.
sharedassets0.assets,9004,MonoBehaviour,lineSets[1].lines[3].dialogLine[11].text,"What a terrible,··· terrible shame."
sharedassets0.assets,9004,MonoBehaviour,lineSets[1].lines[4].dialogLine[0].text,It's ok...············ maybe things will turn out better next time.
sharedassets0.assets,9004,MonoBehaviour,lineSets[1].lines[4].dialogLine[1].text,I'd almost rather be teaching class right now...
sharedassets0.assets,9004,MonoBehaviour,lineSets[1].lines[4].dialogLine[2].text,"I'm tired,····· let's go.····· Maybe we can try again another day."
sharedassets0.assets,9004,MonoBehaviour,lineSets[1].lines[4].dialogLine[3].text,"Well,····· that was a total blowout.····· Thanks for wasting my fucking time."
sharedassets0.assets,9004,MonoBehaviour,lineSets[1].lines[4].dialogLine[4].text,Something just feels····· off.············· Maybe we'll have better luck another time...
sharedassets0.assets,9004,MonoBehaviour,lineSets[1].lines[4].dialogLine[5].text,Blaaaah...
sharedassets0.assets,9004,MonoBehaviour,lineSets[1].lines[4].dialogLine[6].text,What a piece of work!·········· Surely you can do better than that.
sharedassets0.assets,9004,MonoBehaviour,lineSets[1].lines[4].dialogLine[7].text,I don't feel you're being very mindful of my needs.
sharedassets0.assets,9004,MonoBehaviour,lineSets[1].lines[4].dialogLine[8].text,Swing and a miss!
sharedassets0.assets,9004,MonoBehaviour,lineSets[1].lines[4].dialogLine[9].text,"···What's that phrase?··········· Oh, yeah.············· You really need to work on your game, master."
sharedassets0.assets,9004,MonoBehaviour,lineSets[1].lines[4].dialogLine[10].text,That's not exactly how I pictured an earth date...
sharedassets0.assets,9004,MonoBehaviour,lineSets[1].lines[4].dialogLine[11].text,Absolutely·· shameful.············ You're in the presence of a goddess!
sharedassets0.assets,9004,MonoBehaviour,lineSets[1].lines[5].dialogLine[0].text,Are you not feeling well or something?
sharedassets0.assets,9004,MonoBehaviour,lineSets[1].lines[5].dialogLine[1].text,Don't beat yourself up over it.······· It's not the first shitty date I've had.
sharedassets0.assets,9004,MonoBehaviour,lineSets[1].lines[5].dialogLine[2].text,I can't believe I missed a workout getting ready for this.
sharedassets0.assets,9004,MonoBehaviour,lineSets[1].lines[5].dialogLine[3].text,"Oh·· my··· god,·········· kill me now so I don't have to go through that again."
sharedassets0.assets,9004,MonoBehaviour,lineSets[1].lines[5].dialogLine[4].text,I'm sorry but I expect a little more than that.
sharedassets0.assets,9004,MonoBehaviour,lineSets[1].lines[5].dialogLine[5].text,"Hey,··· look,··· it's whatever.·········· I guess I can let it slide if you promise it's just this once."
sharedassets0.assets,9004,MonoBehaviour,lineSets[1].lines[5].dialogLine[6].text,Don't worry sweetie...····· everybody has an off day once in a while...
sharedassets0.assets,9004,MonoBehaviour,lineSets[1].lines[5].dialogLine[7].text,Oh··· well...········ we should really be on our way anyway;········ things to do.
sharedassets0.assets,9004,MonoBehaviour,lineSets[1].lines[5].dialogLine[8].text,It's too late in the game for you to be pulling this shit bro.
sharedassets0.assets,9004,MonoBehaviour,lineSets[1].lines[5].dialogLine[8].secondaryText,It's too late in the game for you to be pulling this shit sister.
sharedassets0.assets,9004,MonoBehaviour,lineSets[1].lines[5].dialogLine[9].text,"···Awww,····· you'll do it next time! I believe in you!"
sharedassets0.assets,9004,MonoBehaviour,lineSets[1].lines[5].dialogLine[10].text,Is that how human dating is supposed to be?····· You're a strange species...
sharedassets0.assets,9004,MonoBehaviour,lineSets[1].lines[5].dialogLine[11].text,If you're to claim a goddess····· you're going to have to do a lot better than that.
sharedassets0.assets,9004,MonoBehaviour,lineSets[2].label,sex
sharedassets0.assets,9004,MonoBehaviour,lineSets[2].lines[0].dialogLine[0].text,Hey...····· ummm...·········· you can ask me back to your place...····· if you want to.
sharedassets0.assets,9004,MonoBehaviour,lineSets[2].lines[0].dialogLine[1].text,How about I come over tonight for a··· private lesson?
sharedassets0.assets,9004,MonoBehaviour,lineSets[2].lines[0].dialogLine[2].text,"I gotta call my babysitter,····· because I don't think I'm coming home tonight..."
sharedassets0.assets,9004,MonoBehaviour,lineSets[2].lines[0].dialogLine[3].text,"Mmm,··· I'm horny.····· Sooo,··· let's fuck."
sharedassets0.assets,9004,MonoBehaviour,lineSets[2].lines[0].dialogLine[4].text,Well...····· the night isn't over yet.········ Maybe we could continue this somewhere...····· else?
sharedassets0.assets,9004,MonoBehaviour,lineSets[2].lines[0].dialogLine[5].text,··········Ummmmm...·· we can...····· hang out some more...····· or whatever.
sharedassets0.assets,9004,MonoBehaviour,lineSets[2].lines[0].dialogLine[6].text,Mmmm...····· You're so good to me.······· How about I return the favor...?
sharedassets0.assets,9004,MonoBehaviour,lineSets[2].lines[0].dialogLine[7].text,"I don't have anywhere else to be tonight...··············· if you wanted to,·········· maybe,·········· do something else?"
sharedassets0.assets,9004,MonoBehaviour,lineSets[2].lines[0].dialogLine[8].text,"Fuck,·· man...····· I'm super horny.···············*aacc* I guess you'll have to do!"
sharedassets0.assets,9004,MonoBehaviour,lineSets[2].lines[0].dialogLine[9].text,···Master...·· *III*I... uhhh...····· you can take me home now...
sharedassets0.assets,9004,MonoBehaviour,lineSets[2].lines[0].dialogLine[10].text,"I can no longer overcome my sexual instincts.····· Please,······· let's return to your living quarters."
sharedassets0.assets,9004,MonoBehaviour,lineSets[2].lines[0].dialogLine[11].text,I feel so...····· powerless.····· I have to have you...
sharedassets0.assets,9004,MonoBehaviour,lineSets[2].lines[1].dialogLine[0].text,"Do you want to like...····· I mean...········· like,······· watch a movie at your apartment·· or something?"
sharedassets0.assets,9004,MonoBehaviour,lineSets[2].lines[1].dialogLine[1].text,You're not going to make me go home all by myself are you?
sharedassets0.assets,9004,MonoBehaviour,lineSets[2].lines[1].dialogLine[2].text,"Hey...····· soooo,····· you wanna····· maybe move this party····· back to your place?"
sharedassets0.assets,9004,MonoBehaviour,lineSets[2].lines[1].dialogLine[3].text,So I kinda feel like getting laid right now.····· Looks like it's your lucky day.
sharedassets0.assets,9004,MonoBehaviour,lineSets[2].lines[1].dialogLine[4].text,Sooo...····· this outfit is starting to get uncomfortable.········· Maybe you can help me out of it...?
sharedassets0.assets,9004,MonoBehaviour,lineSets[2].lines[1].dialogLine[5].text,"Hey,····· sooooooo...··········  yeah...··· Is there anything else you wanted to do tonight?"
sharedassets0.assets,9004,MonoBehaviour,lineSets[2].lines[1].dialogLine[6].text,Mmmm...·· I'm so turned on right now I could explode.····· Let's get out of here...
sharedassets0.assets,9004,MonoBehaviour,lineSets[2].lines[1].dialogLine[7].text,"Ummm,········ I'm not really sure how to ask this...············· but,············· can we head back to your room?"
sharedassets0.assets,9004,MonoBehaviour,lineSets[2].lines[1].dialogLine[8].text,Meet me back at your place.
sharedassets0.assets,9004,MonoBehaviour,lineSets[2].lines[1].dialogLine[9].text,···I feel really warm inside...····· like I wanna hug you a whole lot...
sharedassets0.assets,9004,MonoBehaviour,lineSets[2].lines[1].dialogLine[10].text,My body is feeling warm and my breathing has deepened.······· I believe I am now in heat.·····
sharedassets0.assets,9004,MonoBehaviour,lineSets[2].lines[1].dialogLine[11].text,I can't resist it any longer...····· I insist you take me back to your bedroom.
sharedassets0.assets,9004,MonoBehaviour,lineSets[2].lines[2].dialogLine[0].text,I don't think I'm ready for this date to be over...
sharedassets0.assets,9004,MonoBehaviour,lineSets[2].lines[2].dialogLine[1].text,Okay...········ I'm·· horny·· as·· fuck.·········· Let's go back to your apartment.
sharedassets0.assets,9004,MonoBehaviour,lineSets[2].lines[2].dialogLine[2].text,Come on dude...····· I'm not going to invite myself over...
sharedassets0.assets,9004,MonoBehaviour,lineSets[2].lines[2].dialogLine[3].text,"Alright,····· whatever,····· I guess you've earned it.····· Take me back to your place."
sharedassets0.assets,9004,MonoBehaviour,lineSets[2].lines[2].dialogLine[4].text,*aaaaaacccc*·····I'm··· tired.············· Maybe I'll just stay over tonight.····· Is that okay...?
sharedassets0.assets,9004,MonoBehaviour,lineSets[2].lines[2].dialogLine[5].text,So··· like...········ you know.··············· Don't make me spell it out...····· I think we both know what's up.
sharedassets0.assets,9004,MonoBehaviour,lineSets[2].lines[2].dialogLine[6].text,I think you deserve a reward for all your hard work.····· Whataya say?·····
sharedassets0.assets,9004,MonoBehaviour,lineSets[2].lines[2].dialogLine[7].text,"I...············· don't think I'm going··· home tonight.············ I mean,·········· if that's alright with you..."
sharedassets0.assets,9004,MonoBehaviour,lineSets[2].lines[2].dialogLine[8].text,"Alright,····· let's go,····· these pants aren't going to get in themselves."
sharedassets0.assets,9004,MonoBehaviour,lineSets[2].lines[2].dialogLine[9].text,···Let's go back home.····· I have a surprise I wanna show you...
sharedassets0.assets,9004,MonoBehaviour,lineSets[2].lines[2].dialogLine[10].text,"My reproductive hormones are filling my mind with strong desires,····· I need to copulate."
sharedassets0.assets,9004,MonoBehaviour,lineSets[2].lines[2].dialogLine[11].text,"This feeling...·· I can hardly control myself...····· I must have you,····· now.··········"
sharedassets0.assets,9005,MonoBehaviour,lineSets[0].label,success
sharedassets0.assets,9005,MonoBehaviour,lineSets[0].lines[0].dialogLine[0].text,Thanks!
sharedassets0.assets,9005,MonoBehaviour,lineSets[0].lines[0].dialogLine[1].text,Beautiful!
sharedassets0.assets,9005,MonoBehaviour,lineSets[0].lines[0].dialogLine[2].text,Thanks man!
sharedassets0.assets,9005,MonoBehaviour,lineSets[0].lines[0].dialogLine[3].text,Big deal!
sharedassets0.assets,9005,MonoBehaviour,lineSets[0].lines[0].dialogLine[4].text,·····Wonderful!·····
sharedassets0.assets,9005,MonoBehaviour,lineSets[0].lines[0].dialogLine[5].text,Thank you.
sharedassets0.assets,9005,MonoBehaviour,lineSets[0].lines[0].dialogLine[6].text,"Mmm,····· thank you!····· Thank you!"
sharedassets0.assets,9005,MonoBehaviour,lineSets[0].lines[0].dialogLine[7].text,It's lovely!
sharedassets0.assets,9005,MonoBehaviour,lineSets[0].lines[0].dialogLine[8].text,Niiice!
sharedassets0.assets,9005,MonoBehaviour,lineSets[0].lines[0].dialogLine[9].text,Thank you!
sharedassets0.assets,9005,MonoBehaviour,lineSets[0].lines[0].dialogLine[10].text,Thank you.
sharedassets0.assets,9005,MonoBehaviour,lineSets[0].lines[0].dialogLine[11].text,Veeery nice.
sharedassets0.assets,9005,MonoBehaviour,lineSets[0].lines[1].dialogLine[0].text,Thank you so much!
sharedassets0.assets,9005,MonoBehaviour,lineSets[0].lines[1].dialogLine[1].text,Thanks!
sharedassets0.assets,9005,MonoBehaviour,lineSets[0].lines[1].dialogLine[2].text,"Aww, cute!"
sharedassets0.assets,9005,MonoBehaviour,lineSets[0].lines[1].dialogLine[3].text,Good boy!
sharedassets0.assets,9005,MonoBehaviour,lineSets[0].lines[1].dialogLine[3].secondaryText,Good girl!
sharedassets0.assets,9005,MonoBehaviour,lineSets[0].lines[1].dialogLine[4].text,Thank you!
sharedassets0.assets,9005,MonoBehaviour,lineSets[0].lines[1].dialogLine[5].text,"Wow,·········· I'm not sure what to say."
sharedassets0.assets,9005,MonoBehaviour,lineSets[0].lines[1].dialogLine[6].text,It's beautiful!
sharedassets0.assets,9005,MonoBehaviour,lineSets[0].lines[1].dialogLine[7].text,I'm not sure what to say!
sharedassets0.assets,9005,MonoBehaviour,lineSets[0].lines[1].dialogLine[8].text,Good call!
sharedassets0.assets,9005,MonoBehaviour,lineSets[0].lines[1].dialogLine[9].text,I love it!
sharedassets0.assets,9005,MonoBehaviour,lineSets[0].lines[1].dialogLine[10].text,I'm very grateful.
sharedassets0.assets,9005,MonoBehaviour,lineSets[0].lines[1].dialogLine[11].text,This pleases me...
sharedassets0.assets,9005,MonoBehaviour,lineSets[0].lines[2].dialogLine[0].text,Awwwww!
sharedassets0.assets,9005,MonoBehaviour,lineSets[0].lines[2].dialogLine[1].text,You shouldn't have!
sharedassets0.assets,9005,MonoBehaviour,lineSets[0].lines[2].dialogLine[2].text,I really appreciate it!
sharedassets0.assets,9005,MonoBehaviour,lineSets[0].lines[2].dialogLine[3].text,Not bad...
sharedassets0.assets,9005,MonoBehaviour,lineSets[0].lines[2].dialogLine[4].text,Really?····· Are you sure?
sharedassets0.assets,9005,MonoBehaviour,lineSets[0].lines[2].dialogLine[5].text,"Umm,····· that's awfully nice of you."
sharedassets0.assets,9005,MonoBehaviour,lineSets[0].lines[2].dialogLine[6].text,Awwwww!
sharedassets0.assets,9005,MonoBehaviour,lineSets[0].lines[2].dialogLine[7].text,Are you sure?
sharedassets0.assets,9005,MonoBehaviour,lineSets[0].lines[2].dialogLine[8].text,You got this!
sharedassets0.assets,9005,MonoBehaviour,lineSets[0].lines[2].dialogLine[9].text,It's soooo cute!
sharedassets0.assets,9005,MonoBehaviour,lineSets[0].lines[2].dialogLine[10].text,What a neat thing.
sharedassets0.assets,9005,MonoBehaviour,lineSets[0].lines[2].dialogLine[11].text,How adorable!
sharedassets0.assets,9005,MonoBehaviour,lineSets[0].lines[3].dialogLine[0].text,I love it!
sharedassets0.assets,9005,MonoBehaviour,lineSets[0].lines[3].dialogLine[1].text,Mr. money bags over here!
sharedassets0.assets,9005,MonoBehaviour,lineSets[0].lines[3].dialogLine[1].secondaryText,Ms. money bags over here!
sharedassets0.assets,9005,MonoBehaviour,lineSets[0].lines[3].dialogLine[2].text,You shouldn't have!
sharedassets0.assets,9005,MonoBehaviour,lineSets[0].lines[3].dialogLine[3].text,Keep um' coming.
sharedassets0.assets,9005,MonoBehaviour,lineSets[0].lines[3].dialogLine[4].text,You didn't have to!
sharedassets0.assets,9005,MonoBehaviour,lineSets[0].lines[3].dialogLine[5].text,"Whoa,····· seriously?·········· Thanks."
sharedassets0.assets,9005,MonoBehaviour,lineSets[0].lines[3].dialogLine[6].text,"Oh,··· I simply adore it!"
sharedassets0.assets,9005,MonoBehaviour,lineSets[0].lines[3].dialogLine[7].text,It's too much!
sharedassets0.assets,9005,MonoBehaviour,lineSets[0].lines[3].dialogLine[8].text,Make it happen!
sharedassets0.assets,9005,MonoBehaviour,lineSets[0].lines[3].dialogLine[9].text,I'll cherish it!
sharedassets0.assets,9005,MonoBehaviour,lineSets[0].lines[3].dialogLine[10].text,It's a lovely gift.
sharedassets0.assets,9005,MonoBehaviour,lineSets[0].lines[3].dialogLine[11].text,What a sweet gesture!
sharedassets0.assets,9005,MonoBehaviour,lineSets[0].lines[4].dialogLine[0].text,For me!?
sharedassets0.assets,9005,MonoBehaviour,lineSets[0].lines[4].dialogLine[1].text,You sly dog!
sharedassets0.assets,9005,MonoBehaviour,lineSets[0].lines[4].dialogLine[2].text,That's really sweet of you.
sharedassets0.assets,9005,MonoBehaviour,lineSets[0].lines[4].dialogLine[3].text,That's more like it...
sharedassets0.assets,9005,MonoBehaviour,lineSets[0].lines[4].dialogLine[4].text,I absolutely love it!
sharedassets0.assets,9005,MonoBehaviour,lineSets[0].lines[4].dialogLine[5].text,I bet this is how you get all the girls.
sharedassets0.assets,9005,MonoBehaviour,lineSets[0].lines[4].dialogLine[6].text,"Oh, expensive gifts get me soooo hot..."
sharedassets0.assets,9005,MonoBehaviour,lineSets[0].lines[4].dialogLine[7].text,Thank you!····· Really!
sharedassets0.assets,9005,MonoBehaviour,lineSets[0].lines[4].dialogLine[8].text,I'm diggin' it!
sharedassets0.assets,9005,MonoBehaviour,lineSets[0].lines[4].dialogLine[9].text,You got this for me!?
sharedassets0.assets,9005,MonoBehaviour,lineSets[0].lines[4].dialogLine[10].text,That's most gracious of you.
sharedassets0.assets,9005,MonoBehaviour,lineSets[0].lines[4].dialogLine[11].text,I accept.
sharedassets0.assets,9005,MonoBehaviour,lineSets[1].label,failure
sharedassets0.assets,9005,MonoBehaviour,lineSets[1].lines[0].dialogLine[0].text,Maybe not the best time for that...
sharedassets0.assets,9005,MonoBehaviour,lineSets[1].lines[0].dialogLine[1].text,You might want to rethink that one.
sharedassets0.assets,9005,MonoBehaviour,lineSets[1].lines[0].dialogLine[2].text,I'm sure you can see why that's not the best idea right now.
sharedassets0.assets,9005,MonoBehaviour,lineSets[1].lines[0].dialogLine[3].text,*hahahahaha*·····You sure about that?
sharedassets0.assets,9005,MonoBehaviour,lineSets[1].lines[0].dialogLine[4].text,I'll give you a second to realize why that's a bad idea.
sharedassets0.assets,9005,MonoBehaviour,lineSets[1].lines[0].dialogLine[5].text,Nope.······· Come·· on!····· Think about that shit first.
sharedassets0.assets,9005,MonoBehaviour,lineSets[1].lines[0].dialogLine[6].text,Maybe try that again under better circumstances.
sharedassets0.assets,9005,MonoBehaviour,lineSets[1].lines[0].dialogLine[7].text,"Oops, ········sorry.············· I don't think it's the best time for that."
sharedassets0.assets,9005,MonoBehaviour,lineSets[1].lines[0].dialogLine[8].text,Using that··· would do absolutely nothing right now.
sharedassets0.assets,9005,MonoBehaviour,lineSets[1].lines[0].dialogLine[9].text,··Master I don't think you can do that right now...
sharedassets0.assets,9005,MonoBehaviour,lineSets[1].lines[0].dialogLine[10].text,That would seem unwise given the current state of the puzzle grid.
sharedassets0.assets,9005,MonoBehaviour,lineSets[1].lines[0].dialogLine[11].text,That wouldn't be a terribly wise thing to do at the moment.
sharedassets0.assets,9006,MonoBehaviour,lineSets[0].label,drunk
sharedassets0.assets,9006,MonoBehaviour,lineSets[0].lines[0].dialogLine[0].text,I think maybe I've had too much to drink.
sharedassets0.assets,9006,MonoBehaviour,lineSets[0].lines[0].dialogLine[1].text,I hate to say it...····· but I'm probably drunk enough.
sharedassets0.assets,9006,MonoBehaviour,lineSets[0].lines[0].dialogLine[2].text,Uuugggghhhhhh...
sharedassets0.assets,9006,MonoBehaviour,lineSets[0].lines[0].dialogLine[3].text,Are you trying to get me drunk or kill me?
sharedassets0.assets,9006,MonoBehaviour,lineSets[0].lines[0].dialogLine[4].text,I better quit while I'm ahead...
sharedassets0.assets,9006,MonoBehaviour,lineSets[0].lines[0].dialogLine[5].text,I don't know...····· I'm pretty sure I'm drunk.
sharedassets0.assets,9006,MonoBehaviour,lineSets[0].lines[0].dialogLine[6].text,"Oh,····· I hate to say it, but...········ I think maybe I've had enough..."
sharedassets0.assets,9006,MonoBehaviour,lineSets[0].lines[0].dialogLine[7].text,I'm throwing in the towel...····· I'm done.
sharedassets0.assets,9006,MonoBehaviour,lineSets[0].lines[0].dialogLine[8].text,I think I'm adequately drunk enough...*aaaacc*
sharedassets0.assets,9006,MonoBehaviour,lineSets[0].lines[0].dialogLine[9].text,···Whoooa I feel fuzzy...
sharedassets0.assets,9006,MonoBehaviour,lineSets[0].lines[0].dialogLine[10].text,I think...·····*cccc*····· I think those drinks got some weird stuff in em'.
sharedassets0.assets,9006,MonoBehaviour,lineSets[0].lines[0].dialogLine[11].text,I'm afraid I may have reached my limit for the night.
sharedassets0.assets,9006,MonoBehaviour,lineSets[0].lines[1].dialogLine[0].text,I'm good...········ I'm good...
sharedassets0.assets,9006,MonoBehaviour,lineSets[0].lines[1].dialogLine[1].text,Maybe I should cool it with the booze for a second...
sharedassets0.assets,9006,MonoBehaviour,lineSets[0].lines[1].dialogLine[2].text,I think I'm pretty set...····· but thanks.
sharedassets0.assets,9006,MonoBehaviour,lineSets[0].lines[1].dialogLine[3].text,"I'm probably pretty fuckin' set on booze,····· thanks."
sharedassets0.assets,9006,MonoBehaviour,lineSets[0].lines[1].dialogLine[4].text,I think I'm at my limit for tonight.
sharedassets0.assets,9006,MonoBehaviour,lineSets[0].lines[1].dialogLine[5].text,I think I'm on the verge of alcohol poisoning.
sharedassets0.assets,9006,MonoBehaviour,lineSets[0].lines[1].dialogLine[6].text,"Sorry,·········· I'm one drink away from having to be carried home."
sharedassets0.assets,9006,MonoBehaviour,lineSets[0].lines[1].dialogLine[7].text,Am I drunk?·········· I think I may have gotten carried away again...
sharedassets0.assets,9006,MonoBehaviour,lineSets[0].lines[1].dialogLine[8].text,"Maaaayyybe··· one··· more··· drink...············· Nah, nah!··· I'm good, I'm good."
sharedassets0.assets,9006,MonoBehaviour,lineSets[0].lines[1].dialogLine[9].text,···I think that juice is making me sleepy...
sharedassets0.assets,9006,MonoBehaviour,lineSets[0].lines[1].dialogLine[10].text,Everything is kinda blurry...····· and sideways-ie.·····
sharedassets0.assets,9006,MonoBehaviour,lineSets[0].lines[1].dialogLine[11].text,That's quite alright. I've had my share already.
sharedassets0.assets,9006,MonoBehaviour,lineSets[0].lines[2].dialogLine[0].text,*aaaacc*·····I'm such a lightweight.
sharedassets0.assets,9006,MonoBehaviour,lineSets[0].lines[2].dialogLine[1].text,What are you trying to do to me here?
sharedassets0.assets,9006,MonoBehaviour,lineSets[0].lines[2].dialogLine[2].text,"You already won man,····· I'm wasted!"
sharedassets0.assets,9006,MonoBehaviour,lineSets[0].lines[2].dialogLine[3].text,"Alright,····· I get it;····· alcohol."
sharedassets0.assets,9006,MonoBehaviour,lineSets[0].lines[2].dialogLine[4].text,I'm tapping out...····· but don't let me stop you.
sharedassets0.assets,9006,MonoBehaviour,lineSets[0].lines[2].dialogLine[5].text,"Alright,····· we can probably cool it with that now."
sharedassets0.assets,9006,MonoBehaviour,lineSets[0].lines[2].dialogLine[6].text,"Ugghhh...····· even I have a limit, it seems."
sharedassets0.assets,9006,MonoBehaviour,lineSets[0].lines[2].dialogLine[7].text,*aaaacc*·····Hahahahahaha!
sharedassets0.assets,9006,MonoBehaviour,lineSets[0].lines[2].dialogLine[8].text,"Alright,····· chill,····· chill...··· I ain't tryin' to pass out."
sharedassets0.assets,9006,MonoBehaviour,lineSets[0].lines[2].dialogLine[9].text,···Master how come there's two of you...
sharedassets0.assets,9006,MonoBehaviour,lineSets[0].lines[2].dialogLine[10].text,··I'm feeling...····· dizzy.········ Did you do something to me?
sharedassets0.assets,9006,MonoBehaviour,lineSets[0].lines[2].dialogLine[11].text,I'm not sure how much more drunk I could possibly be.·····
sharedassets0.assets,9006,MonoBehaviour,lineSets[1].label,hungry
sharedassets0.assets,9006,MonoBehaviour,lineSets[1].lines[0].dialogLine[0].text,"Uhhh,········ probably not on an empty stomach."
sharedassets0.assets,9006,MonoBehaviour,lineSets[1].lines[0].dialogLine[1].text,Isn't it bad to drink on an empty stomach?
sharedassets0.assets,9006,MonoBehaviour,lineSets[1].lines[0].dialogLine[2].text,I'm not gonna drink on an empty stomach.
