key,path_id,field_path,type,orig,trans,orig_sha1
8527|dialogLineSets[9].dialogLines[1].dialogText,8527,dialogLineSets[9].dialogLines[1].dialogText,MonoBehaviour,Surely that's your idea of some kind of...▸▸▸▸▸ joke?,이거 무슨...▸▸▸▸▸ 농담하려던 거지?,dbe7253b7506cae98990995139ed5dbaa6faded7
8527|dialogLineSets[10].dialogLines[0].dialogText,8527,dialogLineSets[10].dialogLines[0].dialogText,MonoBehaviour,"[IIIIII]I'm not tryin' to shit on your gift... but,▸▸▸▸▸ it kinda sucks.▸▸[hahahaha]▸▸[hhhh]▸▸ Sorry.","[IIIIII]네 선물 깎아내릴 생각은 아니야... 근데,▸▸▸▸▸ 솔직히 좀 별로야.▸▸[hahahaha]▸▸[hhhh]▸▸ 미안.",55407f64050c22f86b2020b0777f3e849f623237
8527|dialogLineSets[10].dialogLines[1].dialogText,8527,dialogLineSets[10].dialogLines[1].dialogText,MonoBehaviour,I'm not a mindless gift accepting machine.▸▸▸▸▸▸▸▸▸▸ You have to put SOME thought into it.,나는 아무 생각 없이 선물만 받는 기계 아니야.▸▸▸▸▸▸▸▸▸▸ 최소한 좀 고민은 해야지.,8be564dd62c22a9c1e52b088d1162d85babe943d
8527|dialogLineSets[11].dialogLines[0].dialogText,8527,dialogLineSets[11].dialogLines[0].dialogText,MonoBehaviour,"No, no!▸▸▸▸▸ It's really nice, it is, but...▸▸▸▸▸▸▸▸▸▸ I don't deserve it!","아니야, 아니야!▸▸▸▸▸ 진짜 괜찮아, 좋은 거 맞아, 그런데...▸▸▸▸▸▸▸▸▸▸ 내가 받을 자격은 없어!",2a347297e1d0031d89d7caf64e410464069ccb51
8527|dialogLineSets[11].dialogLines[1].dialogText,8527,dialogLineSets[11].dialogLines[1].dialogText,MonoBehaviour,Why don't you give that to another girl?▸▸▸▸▸▸▸▸▸▸ I'm sure she would love it!,그거 딴 여자한테 주는 게 어때?▸▸▸▸▸▸▸▸▸▸ 분명 걔가 좋아할 거야!,954b6d5020476986d78b36c2564cb14214930dee
8527|dialogLineSets[12].dialogLines[0].dialogText,8527,dialogLineSets[12].dialogLines[0].dialogText,MonoBehaviour,"No,▸▸ real▸ly,▸▸ I couldn't!▸▸ It wouldn't be right![t]","아니,▸▸진짜▸로,▸▸난 못 해!▸▸그러면 안 되잖아![t]",fb3700d54c925205363fc3552dac9084de9dfc30
8527|dialogLineSets[12].dialogLines[1].dialogText,8527,dialogLineSets[12].dialogLines[1].dialogText,MonoBehaviour,I▸▸ wish▸▸ I could accept it!▸▸▸▸[hh]▸▸▸▸ There's just no room in my suitcases...[s],나▸▸ 진짜▸▸ 받고 싶다!▸▸▸▸[hh]▸▸▸▸ 캐리어에 자리가 없어...[s],c5900ba7bc1a033a4404a6c8ebce7129734ff1cf
8528|dialogLineSets[1].dialogLines[0].dialogText,8528,dialogLineSets[1].dialogLines[0].dialogText,MonoBehaviour,Yes!▸▸▸▸▸ I have the PERFECT outfit to go with these!,그래!▸▸▸▸▸ 이거랑 딱 어울리는 옷 있어!,fed5efa01705f177f4b44001ca85a4b184c0f659
8528|dialogLineSets[1].dialogLines[1].dialogText,8528,dialogLineSets[1].dialogLines[1].dialogText,MonoBehaviour,No▸▸ way!▸▸▸▸▸ I was thinking of a design JUST like this!,말도 안 돼▸▸!▸▸▸▸▸ 나도 딱 이런 디자인 생각하고 있었거든!,cf38b8a64a7ef306c12ce99eb8b75982f33ab1ed
8528|dialogLineSets[1].dialogLines[2].dialogText,8528,dialogLineSets[1].dialogLines[2].dialogText,MonoBehaviour,These are SUPER cute!▸▸▸▸▸ I can't wait until winter!,진짜 귀엽다!▸▸▸▸▸ 겨울이 언제 오나 기다려진다!,506e866dace5fabb877ea27f9e7fdfd24db8d825
8528|dialogLineSets[2].dialogLines[0].dialogText,8528,dialogLineSets[2].dialogLines[0].dialogText,MonoBehaviour,St▸▸▸▸▸op!▸▸▸▸▸ How fucking cute are these shoes? I fucking LOVE them.,멈춰▸▸▸▸▸!▸▸▸▸▸ 이 신발 얼마나 귀여운 거야? 나 진짜 완전 좋아.,047011520527a0faa1ee6948865fa697a82e9307
8528|dialogLineSets[2].dialogLines[1].dialogText,8528,dialogLineSets[2].dialogLines[1].dialogText,MonoBehaviour,"[aaaa]▸▸▸▸▸I was looking everywhere for this pair!▸▸▸ Aww,▸▸▸▸▸ you're the best!▸▸","[aaaa]▸▸▸▸▸나 이 신발 찾으려고 진짜 여기저기 다 뒤졌어!▸▸▸ 우와,▸▸▸▸▸ 너 최고야!▸▸",6056400a8f7c257a3feee30f09a3ab9e644c7b4d
8528|dialogLineSets[2].dialogLines[2].dialogText,8528,dialogLineSets[2].dialogLines[2].dialogText,MonoBehaviour,"Have a little shoe fetish,▸▸ do we?▸▸▸▸▸[hahahaha]▸▸[hhhh]","신발에 좀 꽂혀 있지,▸▸ 우리?▸▸▸▸▸[hahahaha]▸▸[hhhh]",b36c568d9808d3836c2de1d5972a3d6d14e6214d
8528|dialogLineSets[3].dialogLines[0].dialogText,8528,dialogLineSets[3].dialogLines[0].dialogText,MonoBehaviour,"Fuck,▸▸ o▸▸kay,▸▸[hh]▸▸ these▸▸▸ are▸▸▸▸▸ LITERAL▸▸LY▸▸▸[hh]▸▸ the sickest shoes I think I've▸▸▸▸▸ EVER seen!▸[h]","젠장,▸▸ 오▸▸케이,▸▸[hh]▸▸ 이거▸▸▸ 진짜▸▸▸▸▸ 완전▸▸ 대박▸▸▸[hh]▸▸ 내가 지금까지▸▸▸▸▸ 본 신발 중에 최고야!▸[h]",52fb9e98d49cf6325cadf80da42cb0cb35a952bf
8528|dialogLineSets[3].dialogLines[1].dialogText,8528,dialogLineSets[3].dialogLines[1].dialogText,MonoBehaviour,"Wait...▸▸[hh]▸▸▸ you actually like,▸▸ understand▸▸ my▸▸ style?▸▸▸[hh]▸▸▸▸▸ That's...▸ like...▸▸ cool?[h]",잠깐만...▸▸[hh]▸▸▸ 너 진짜 내▸▸ 스타일을▸▸ 좋아하고▸▸ 인정하는 거야?▸▸▸[hh]▸▸▸▸▸ 그거...▸ 약간...▸▸ 멋진데?[h],bbf62ea60b142c2ed080e773643d198e47ab9f5f
8528|dialogLineSets[3].dialogLines[2].dialogText,8528,dialogLineSets[3].dialogLines[2].dialogText,MonoBehaviour,I▸▸ GUESS I'll have to live another day...▸▸▸[hh]▸▸▸ as long as I get to wear▸▸▸ these.[h],나▸▸ 오늘도 살아야겠네...▸▸▸[hh]▸▸▸ 이거 신고 있을 수만 있다면 말이야.▸▸▸ [h],90fcc6252561897af352890c8b778c2ff8f5bfd8
8528|dialogLineSets[4].dialogLines[0].dialogText,8528,dialogLineSets[4].dialogLines[0].dialogText,MonoBehaviour,The gifting of footwear...▸▸▸▸▸▸▸▸▸▸ what peculiar rituals we humans partake in...,신발 선물이라니...▸▸▸▸▸▸▸▸▸▸ 진짜 인간이란 신기한 의식을 하는구나...,202b8cefd6942a6ba78feee06074ed8e308c175d
8528|dialogLineSets[4].dialogLines[1].dialogText,8528,dialogLineSets[4].dialogLines[1].dialogText,MonoBehaviour,Thank you...▸▸▸▸▸▸▸▸▸▸ it's not often I'm able to find a pair of boots that conforms to my aesthetic.,고마워...▸▸▸▸▸▸▸▸▸▸ 내 취향이랑 딱 맞는 부츠 진짜 잘 못 찾는데 말이야.,07be133b4f77700869d7e755b157befb4116d81a
8528|dialogLineSets[4].dialogLines[2].dialogText,8528,dialogLineSets[4].dialogLines[2].dialogText,MonoBehaviour,I can only imagine the incredible butterfly technology that enabled you to attain these...,이걸 어떻게 구했는지 엄청난 나비 기술이 궁금해지네...,887f17106a570a5371ec6edf2c52aae6a572bf55
8528|dialogLineSets[5].dialogLines[0].dialogText,8528,dialogLineSets[5].dialogLines[0].dialogText,MonoBehaviour,[ha]Sugoi!▸ Sugoi!▸ Sugoiii!!![hh],[ha]스고이!▸ 스고이!▸ 스고이!!![hh],33866f53473943fc8dfe809e8cb971644f55ae95
8528|dialogLineSets[5].dialogLines[1].dialogText,8528,dialogLineSets[5].dialogLines[1].dialogText,MonoBehaviour,Where did you get these!?▸▸▸ These are sooo[oo]ooo kawaiiiiii![hh],어디서 구한 거야!?▸▸▸ 이거 진짜[oo] 완전 귀여워~~~~![hh],4dc7658438943f8fe88dadd45102ca8d6d1abad9
8528|dialogLineSets[5].dialogLines[2].dialogText,8528,dialogLineSets[5].dialogLines[2].dialogText,MonoBehaviour,[aa]▸▸[hh]▸▸▸I used to have a pair just like these!,[aa]▸▸[hh]▸▸▸나도 예전에 이런 거랑 똑같은 거 있었는데!,8d3166f906856bf060fccd5389a5a66d8a699621
8528|dialogLineSets[6].dialogLines[0].dialogText,8528,dialogLineSets[6].dialogLines[0].dialogText,MonoBehaviour,I love the feeling of sand in my flip flops.▸▸▸▸▸[hahahaha]▸▸[hhhh]▸▸▸▸▸ Is that weird?,쪼리에 모래 들어가는 느낌이 너무 좋아.▸▸▸▸▸[hahahaha]▸▸[hhhh]▸▸▸▸▸ 나 좀 이상한가?,8a41e9f83e91837541bc55eff7aa4c1b5c36431c
8528|dialogLineSets[6].dialogLines[1].dialogText,8528,dialogLineSets[6].dialogLines[1].dialogText,MonoBehaviour,I'd walk around barefoot if I could.▸▸▸▸▸▸▸▸▸▸ These are the next best thing though!▸▸[ha][ha],할 수 있으면 맨발로 다닐 거야.▸▸▸▸▸▸▸▸▸▸그래도 이게 그 다음으로 괜찮은 거지!▸▸[ha][ha],27337d57ce9ee1a98d58c63b5febc25c55ad3b8d
8528|dialogLineSets[6].dialogLines[2].dialogText,8528,dialogLineSets[6].dialogLines[2].dialogText,MonoBehaviour,How'd you know!?▸▸▸▸▸▸▸▸▸▸▸▸ I just noticed the strap was coming loose on my other pair.,어떻게 알았어!?▸▸▸▸▸▸▸▸▸▸▸▸ 방금 내 다른 신발 끈이 좀 풀린 거 봤는데.,c4f1377289d4ba25e3d739233e0e4300db4cee0b
8528|dialogLineSets[7].dialogLines[0].dialogText,8528,dialogLineSets[7].dialogLines[0].dialogText,MonoBehaviour,"[AA]Aww[ww]ww![hh]▸▸▸▸ You're the sweetest, bestest boy▸ ever!▸▸▸▸▸",[AA]아[ww]웅![hh]▸▸▸▸너 정말 다정하고 최고야▸진짜!▸▸▸▸▸,a46ea40df687e0c146767981a8012e8f19379fcf
8528|dialogLineSets[7].dialogLines[0].yuriDialogText,8528,dialogLineSets[7].dialogLines[0].yuriDialogText,MonoBehaviour,"[AA]Aww[ww]ww![hh]▸▸▸▸ You're the sweetest, bestest girl▸ ever!▸▸▸▸▸",[AA]아[ww]응![hh]▸▸▸▸너 진짜 최고로 다정한 여자야▸진짜!▸▸▸▸▸,812b42f8143ac20506d2ac9cabc3e4eb3e3f0d4f
8528|dialogLineSets[7].dialogLines[1].dialogText,8528,dialogLineSets[7].dialogLines[1].dialogText,MonoBehaviour,You got these for little ol' ME!?▸▸[hh]▸▸▸▸▸▸▸▸▸▸[mmmwah▸▸mwah▸mwah▸mwahmwah],이거 나 주려고 산 거야!?▸▸[hh]▸▸▸▸▸▸▸▸▸▸[mmmwah▸▸mwah▸mwah▸mwahmwah],db7a74516082300685db0d0e357dd54dc132fba0
8528|dialogLineSets[7].dialogLines[2].dialogText,8528,dialogLineSets[7].dialogLines[2].dialogText,MonoBehaviour,They're▸▸ so▸ pretty!▸▸▸▸▸[hh]▸▸▸▸▸ I can wear these for ya if ya like!,얘네▸▸ 진짜▸ 예쁘다!▸▸▸▸▸[hh]▸▸▸▸▸ 너 원하면 내가 이거 신어줄 수도 있어!,7ccd93b7bb8e958df4884fc980a022ddf2c100c7
8528|dialogLineSets[8].dialogLines[0].dialogText,8528,dialogLineSets[8].dialogLines[0].dialogText,MonoBehaviour,"O▸▸kay,▸▸▸▸▸ these...▸▸▸▸▸ are dope as hell.▸▸▸▸▸ Hell yeah,▸▸ I'll take them.","오▸▸케이,▸▸▸▸▸ 이거...▸▸▸▸▸ 진짜 대박이야.▸▸▸▸▸ 완전 좋아,▸▸ 나 가질래.",87ac9e343fe6a5331bb554b799b5b4c1a158afcb
8528|dialogLineSets[8].dialogLines[1].dialogText,8528,dialogLineSets[8].dialogLines[1].dialogText,MonoBehaviour,"Yoo[oo]oo,▸▸▸▸▸ thank you.▸▸▸▸▸▸▸▸ You just saved me a FUCK ton of money on new shoes.","야[oo]야,▸▸▸▸▸ 고마워.▸▸▸▸▸▸▸▸ 너 덕분에 새 신발 살 돈 엄청 아꼈어.",ac67620363e97fa6f78178af55436946f324181d
8528|dialogLineSets[8].dialogLines[2].dialogText,8528,dialogLineSets[8].dialogLines[2].dialogText,MonoBehaviour,"These are SO fucking clean,▸▸▸[hh]▸▸▸ I don't know if I can even wear them...","이거 진짜 존나 깨끗한데,▸▸▸[hh]▸▸▸ 나 이걸 신어도 되는지 모르겠어...",7a1635adb1d4b42e09411318c55c3533713d3947
8528|dialogLineSets[9].dialogLines[0].dialogText,8528,dialogLineSets[9].dialogLines[0].dialogText,MonoBehaviour,These▸▸ are▸▸ simply▸▸▸▸ ador▸▸able!▸▸▸▸▸▸▸▸▸▸▸▸ I'm surprised I don't own them already!,이거▸▸ 진짜▸▸ 그냥▸▸▸▸ 너무 귀▸▸엽다!▸▸▸▸▸▸▸▸▸▸▸▸ 나 이거 이미 가지고 있어야 되는 거 아니야?,7baa24707290ab25aa9e21fd9fd54e78ad77a1e4
8528|dialogLineSets[9].dialogLines[1].dialogText,8528,dialogLineSets[9].dialogLines[1].dialogText,MonoBehaviour,O[o]h[h]!▸▸▸▸▸▸▸▸▸▸ I▸▸ do hope I have room for these in my shoe closet...,오[o][h]!▸▸▸▸▸▸▸▸▸▸나▸▸내 신발장에 이것들 들어갈 자리 있으면 좋겠다...,cbc55ca587efea9f377656e993eb6959eb479816
8528|dialogLineSets[9].dialogLines[2].dialogText,8528,dialogLineSets[9].dialogLines[2].dialogText,MonoBehaviour,Gor▸▸▸▸▸geous!▸▸▸▸▸▸▸▸▸▸ These will make an EXCELLENT addition to my wardrobe.,완▸▸▸▸▸전 예쁘다!▸▸▸▸▸▸▸▸▸▸ 내 옷장에 딱 어울릴 것 같아.,58e9e93b15ac58c61997e8db579a65c295a0fc7a
8528|dialogLineSets[10].dialogLines[0].dialogText,8528,dialogLineSets[10].dialogLines[0].dialogText,MonoBehaviour,"Yo,▸▸▸▸▸ these are really nice!▸▸▸▸▸ Since when do YOU have taste?","야,▸▸▸▸▸ 이거 진짜 괜찮은데?▸▸▸▸▸ 네가 언제부터 감각이 있었냐?",82d84e0671d5442e5ead69c80b40f7a515cc0384
8528|dialogLineSets[10].dialogLines[1].dialogText,8528,dialogLineSets[10].dialogLines[1].dialogText,MonoBehaviour,"Oh,▸▸▸ nice!▸▸▸▸▸▸▸▸▸▸ I modeled a pair just like these for one of my favorite brands.","오,▸▸▸ 좋다!▸▸▸▸▸▸▸▸▸▸ 나 이런 거 좋아하는 브랜드에서 이런 신발 신고 모델한 적 있어.",6a7874b3919463e5162786bef2f2743a48a000d5
8528|dialogLineSets[10].dialogLines[2].dialogText,8528,dialogLineSets[10].dialogLines[2].dialogText,MonoBehaviour,What?▸▸▸▸▸▸▸▸▸▸▸▸▸▸▸ I didn't think these were coming out until next year.▸▸▸▸▸▸▸ How'd YOU get these?▸▸▸▸▸,뭐?▸▸▸▸▸▸▸▸▸▸▸▸▸▸▸ 난 이거 내년쯤에 나오는 줄 알았는데.▸▸▸▸▸▸▸ 너 이거 어디서 났어?▸▸▸▸▸,4102958b410518ebe369a799e0d1629dcf770ebe
8528|dialogLineSets[11].dialogLines[0].dialogText,8528,dialogLineSets[11].dialogLines[0].dialogText,MonoBehaviour,"I'm▸▸▸▸▸ not accustomed to receiving this kind of attention...▸▸▸▸▸ so,▸▸▸▸▸ I'm not sure how to react!",나▸▸▸▸▸ 이런 주목 받는 거 익숙하지 않은데...▸▸▸▸▸ 그래서▸▸▸▸▸ 어떻게 해야 할지 모르겠어!,252083dad78c4798b95daaef61777ca436110b46
8528|dialogLineSets[11].dialogLines[1].dialogText,8528,dialogLineSets[11].dialogLines[1].dialogText,MonoBehaviour,Are you sure!?▸▸[hh]▸▸▸▸▸ They're so nice...▸▸▸[hh]▸▸▸▸▸ I don't feel as though I've earned such a gift!,정말 괜찮아!?▸▸[hh]▸▸▸▸▸ 진짜 예쁘다...▸▸▸[hh]▸▸▸▸▸ 나 이런 선물 받을 자격 없는 것 같은데!,1b50e0aefae1eb1b81e286719265200711f18c17
8528|dialogLineSets[11].dialogLines[2].dialogText,8528,dialogLineSets[11].dialogLines[2].dialogText,MonoBehaviour,T-▸▸▸▸▸▸▸▸thank you!▸▸▸▸[hh]▸▸▸▸ Is it customary to offer shoes to girls in your country?,"고,▸▸▸▸▸▸▸▸고마워!▸▸▸▸[hh]▸▸▸▸ 너네 나라에서는 여자한테 신발 선물하는 게 보통이야?",bd9ba1dc09c68ade20fb86d4bc4fb43c88a648bb
8528|dialogLineSets[12].dialogLines[0].dialogText,8528,dialogLineSets[12].dialogLines[0].dialogText,MonoBehaviour,[aaaahh]▸▸▸▸▸You must have seen my video where I'm▸▸▸ GUSH▸▸ING about pumps!,[aaaahh]▸▸▸▸▸내가▸▸▸ 구두 얘기할 때 완전▸▸ 신나서 말하는 영상 봤지?,9618fd611c98f53cfecaf6ab9a874ac661088bff
8528|dialogLineSets[12].dialogLines[1].dialogText,8528,dialogLineSets[12].dialogLines[1].dialogText,MonoBehaviour,[aaaaaahh]▸▸▸▸▸▸▸▸▸▸I can match these with SO[O]▸▸ many▸▸ outfits...▸▸▸▸▸ ughh!▸▸▸▸▸ They're too perfect!,[aaaaaahh]▸▸▸▸▸▸▸▸▸▸이거 여러[O]▸▸ 가지▸▸ 코디에 다 어울릴 것 같아...▸▸▸▸▸ 으으!▸▸▸▸▸ 너무 완벽해!,3f5d553f9b6758f3389e6db4e4fadd990ad1c440
8528|dialogLineSets[12].dialogLines[2].dialogText,8528,dialogLineSets[12].dialogLines[2].dialogText,MonoBehaviour,I▸▸▸ think▸▸▸ I'm head over HEELS▸▸▸▸▸ in love with these shoes!▸▸▸▸▸▸▸▸▸▸▸▸▸ Get it?▸▸▸▸▸[hahaha]▸▸[hh],나▸▸▸ 진짜▸▸▸ 이 신발에 완전▸▸▸▸▸ 홀딱 반한 것 같아!▸▸▸▸▸▸▸▸▸▸▸▸▸ 그거 알겠지?▸▸▸▸▸[hahaha]▸▸[hh],934047c474c12779471b9765f16a9b569b6a99cd
8529|dialogLineSets[1].dialogLines[0].dialogText,8529,dialogLineSets[1].dialogLines[0].dialogText,MonoBehaviour,"Those ARE pretty cute...▸▸▸▸▸ but,▸▸ I just can't see myself wearing them.","저거 진짜 귀엽긴 한데...▸▸▸▸▸ 근데,▸▸ 내가 신는 건 상상이 안 돼.",04cfe2e2d712ca35a83bf379a202e29d865c0c34
8529|dialogLineSets[1].dialogLines[1].dialogText,8529,dialogLineSets[1].dialogLines[1].dialogText,MonoBehaviour,"Sorry, but I can't be supporting this brand.▸▸▸▸▸ I'm gonna be competing with them someday!","미안한데, 난 이 브랜드는 못 응원해.▸▸▸▸▸ 나중에 걔네랑 경쟁해야 하거든!",2f3ab90682595ef40269cf3175f7d1e29a4c9209
8529|dialogLineSets[2].dialogLines[0].dialogText,8529,dialogLineSets[2].dialogLines[0].dialogText,MonoBehaviour,"Oh,▸▸▸▸▸▸▸▸ those are▸▸▸ cute...▸▸▸▸▸▸▸▸▸▸ not really my style though.","오,▸▸▸▸▸▸▸▸ 저거▸▸▸ 귀엽네...▸▸▸▸▸▸▸▸▸▸ 근데 내 스타일은 아니야.",7b9631f405c9c2521692da5a71e2833c3d35b278
8529|dialogLineSets[2].dialogLines[1].dialogText,8529,dialogLineSets[2].dialogLines[1].dialogText,MonoBehaviour,You've known me for over two years and you don't know what kind of shoes I like?,나랑 2년 넘게 알았으면서 내가 어떤 신발 좋아하는지 아직도 몰라?,807da519f0a9040b83d232785257d9961738a0bf
8529|dialogLineSets[3].dialogLines[0].dialogText,8529,dialogLineSets[3].dialogLines[0].dialogText,MonoBehaviour,"Yeah,▸▸▸▸▸ I think I'd rather be DEAD▸▸ thanks?[s]","응,▸▸▸▸▸ 차라리 죽는 게 더 나을 것 같아▸▸ 고마워라 해야 하나?[s]",fb82d94832cecade5d47cc7ddd14c5abce8bcce0
8529|dialogLineSets[3].dialogLines[1].dialogText,8529,dialogLineSets[3].dialogLines[1].dialogText,MonoBehaviour,Literally▸▸▸▸▸ WHO[O]▸▸ would wear these?[h],진짜▸▸▸▸▸ 누가[O]▸▸ 이런 거 신겠냐?[h],9914198a31e2d2c6b1a56b6278c62489b9c29d4b
8529|dialogLineSets[4].dialogLines[0].dialogText,8529,dialogLineSets[4].dialogLines[0].dialogText,MonoBehaviour,It appears you've attempted to give those to me by mistake...,너실수로 나한테 그거 주려고 한 것 같은데...,e39cafd173344cd5f1204b13f20fa4a9f0d82680
8529|dialogLineSets[4].dialogLines[1].dialogText,8529,dialogLineSets[4].dialogLines[1].dialogText,MonoBehaviour,I'd feel completely out of alignment with my feet stuck in those...,나는 저거 신으면 완전 균형 잡히지 않을 것 같아...,bea5b22790b82b28a43b10234f4acbb3ed8f47f0
8529|dialogLineSets[5].dialogLines[0].dialogText,8529,dialogLineSets[5].dialogLines[0].dialogText,MonoBehaviour,"Oh,▸▸▸▸▸▸▸ cute![hh]▸▸▸▸▸ Who are those for?","오,▸▸▸▸▸▸▸ 귀엽다![hh]▸▸▸▸▸ 저거 누구 거야?",2bafa810bcae17f33186a4fa12d36d84208db164
8529|dialogLineSets[5].dialogLines[1].dialogText,8529,dialogLineSets[5].dialogLines[1].dialogText,MonoBehaviour,These don't look very Japanese to me...[hh],이건 딱히 일본 거 같진 않은데...[hh],f57fe6396b88e62688b34069fb5da939f312e550
8529|dialogLineSets[6].dialogLines[0].dialogText,8529,dialogLineSets[6].dialogLines[0].dialogText,MonoBehaviour,"Those are very pretty,▸▸▸▸▸▸▸▸▸▸ but▸▸▸▸▸ I don't think they would fit me.","저거 진짜 예쁜데,▸▸▸▸▸▸▸▸▸▸ 근데▸▸▸▸▸ 나한테는 안 맞을 것 같아.",649b93b0afea3a53c82ff629a0b55034598b253b
8529|dialogLineSets[6].dialogLines[1].dialogText,8529,dialogLineSets[6].dialogLines[1].dialogText,MonoBehaviour,[hahaha]▸▸[ha]▸▸▸▸▸[hhhh]▸▸▸▸▸I'm not sure I could walk in those even if I tried.,[hahaha]▸▸[ha]▸▸▸▸▸[hhhh]▸▸▸▸▸나 저거 신어도 제대로 걸을 수 있을지 모르겠어.,159daebb29e2acbae8304305a850b1ebe35471d6
8529|dialogLineSets[7].dialogLines[0].dialogText,8529,dialogLineSets[7].dialogLines[0].dialogText,MonoBehaviour,"My work says I gotta wear REAL high heels,▸[ss]▸▸▸ not those...[s]","내 일 때문에 진짜 높은 하이힐 신어야 된다는데,▸[ss]▸▸▸ 저런 건 아니고...[s]",8cd3f1f263c82077aa9d8d09a75ad9c20512e226
8529|dialogLineSets[7].dialogLines[1].dialogText,8529,dialogLineSets[7].dialogLines[1].dialogText,MonoBehaviour,"But...[hh]▸▸▸▸▸ if I wear those,[hh]▸▸▸▸ I won't be as pretty!","근데...[hh]▸▸▸▸▸ 저거 신으면,[hh]▸▸▸▸ 나 예뻐 보이지 않을 것 같아!",7aa37d9c761a9df717a7e8559f861eb4b8e1587d
8529|dialogLineSets[8].dialogLines[0].dialogText,8529,dialogLineSets[8].dialogLines[0].dialogText,MonoBehaviour,I ain't really into girly shit like that.▸▸▸▸▸▸▸ I just like to wear sneakers.,난 사실 저런 여자애들 스타일 별로 안 좋아해.▸▸▸▸▸▸▸ 그냥 운동화 신고 다니는 게 좋아.,489afd61500df5ce231068b7ba0adb2893e28851
8529|dialogLineSets[8].dialogLines[1].dialogText,8529,dialogLineSets[8].dialogLines[1].dialogText,MonoBehaviour,"Pssh,▸▸▸▸▸ nah,▸▸▸▸▸ I couldn't even SELL those...","쳇,▸▸▸▸▸ 아니,▸▸▸▸▸ 저건 팔지도 못하겠다...",e94dd432290b7e3bd6bf9db83c905f65c7abacf8
8529|dialogLineSets[9].dialogLines[0].dialogText,8529,dialogLineSets[9].dialogLines[0].dialogText,MonoBehaviour,Can you imagine ME wearing THOSE?,내가 저런 거 신은 거 상상이나 돼?,34531601343753efc0658caa5ee6c2b59ea68879
8529|dialogLineSets[9].dialogLines[1].dialogText,8529,dialogLineSets[9].dialogLines[1].dialogText,MonoBehaviour,"Oh▸▸ my...▸▸▸▸▸ just,▸▸▸▸▸ n-no...","오▸▸ 이런...▸▸▸▸▸ 그냥,▸▸▸▸▸ 아-아니...",c3e12730e68ce734ac76ee53f0f1b2175e3f2e6f
8529|dialogLineSets[10].dialogLines[0].dialogText,8529,dialogLineSets[10].dialogLines[0].dialogText,MonoBehaviour,WHAT are THO[OOO]SE?▸▸▸▸▸,으응[OOO]앙...▸▸▸▸▸,73b78d6b4299795e82cf712d6d464bf1061eb655
8529|dialogLineSets[10].dialogLines[1].dialogText,8529,dialogLineSets[10].dialogLines[1].dialogText,MonoBehaviour,"Sorry,▸▸▸▸▸ I have a reputation to keep up.▸▸▸▸▸ I can't be seen wearing those.","미안,▸▸▸▸▸ 내 이미지 지켜야 돼서.▸▸▸▸▸ 저런 거 신은 모습 보이고 싶지 않아.",1878cc28f47d37bced52b5a82eee82d3dfad6a8a
8529|dialogLineSets[11].dialogLines[0].dialogText,8529,dialogLineSets[11].dialogLines[0].dialogText,MonoBehaviour,I have▸▸▸▸▸ very little experience walking in shoes like that...▸▸▸▸▸ I'd fall right over!,나▸▸▸▸▸ 저런 신발 신고 걸어본 적 거의 없어...▸▸▸▸▸ 그냥 바로 넘어질걸!,82612c926d0fd4de873815b45ad08c9dcb41e684
8529|dialogLineSets[11].dialogLines[1].dialogText,8529,dialogLineSets[11].dialogLines[1].dialogText,MonoBehaviour,"I like those,▸▸▸▸▸ I do,▸▸▸▸▸ but...▸▸▸▸▸ I don't own any clothes nice enough to wear with them.","나 저거 마음에 들어,▸▸▸▸▸ 진짜야,▸▸▸▸▸ 근데...▸▸▸▸▸ 같이 신을 예쁜 옷이 하나도 없어.",54f33c7d88628515b5894877b7768722f38a07fb
8529|dialogLineSets[12].dialogLines[0].dialogText,8529,dialogLineSets[12].dialogLines[0].dialogText,MonoBehaviour,I really appreciate the trouble!▸[hh]▸▸▸ It's just...▸▸▸▸▸ not my sense of style.,정말 신경 써줘서 고마워!▸[hh]▸▸▸ 그런데...▸▸▸▸▸ 내 스타일이랑 좀 안 맞아.,63b4ce86d6e286f628c172805550fbc617902f35
8529|dialogLineSets[12].dialogLines[1].dialogText,8529,dialogLineSets[12].dialogLines[1].dialogText,MonoBehaviour,"O[o]h[h]...▸▸▸[hh]▸▸▸▸▸▸▸ sorry, I just can't picture myself wearing a pair of shoes like that.","O[o]h[h]...▸▸▸[hh]▸▸▸▸▸▸▸미안, 그런 신발을 신은 내 모습은 도저히 상상이 안 돼.",a97fc343491d5e1ebc45fcc280a3d7cbf0dfeea7
8530|dialogLineSets[1].dialogLines[0].dialogText,8530,dialogLineSets[1].dialogLines[0].dialogText,MonoBehaviour,Hmmm... this pattern gives me some new design ideas.▸▸▸▸▸▸▸▸ Can I have it?▸▸▸▸▸ I'll give you this!,음... 이 무늬 보니까 새로운 디자인 아이디어가 떠오르네.▸▸▸▸▸▸▸▸ 이거 가져가도 돼?▸▸▸▸▸ 대신 이거 줄게!,af4027a096c97c374278d48c6a2c9bec90777900
