key,path_id,field_path,type,orig,trans,orig_sha1
8522|dialogLineSets[3].dialogLines[0].dialogText,8522,dialogLineSets[3].dialogLines[0].dialogText,MonoBehaviour,"Probably▸▸▸▸▸ not, 'cause,▸▸[hh]▸▸ if I get fat,▸[hh]▸ I▸▸ literally▸▸▸ WILL▸▸▸ kill myself.▸▸[hh]","아마▸▸▸▸▸ 안 될 것 같아, 왜냐면,▸▸[hh]▸▸ 내가 살찌면,▸[hh]▸ 진짜▸▸ 그냥▸▸▸ 죽어버릴 거거든.▸▸▸▸▸[hh]",edf0759781392b93365a7ef241ff46d10c3fbfcf
8522|dialogLineSets[3].dialogLines[1].dialogText,8522,dialogLineSets[3].dialogLines[1].dialogText,MonoBehaviour,"Ummm,▸▸▸▸▸ ye[e]ah[h],▸▸▸▸▸ I don't want to just drink smoothies all day[yy]?","음,▸▸▸▸▸ 저기[e][h],▸▸▸▸▸ 하루 종일 스무디만 마시고 싶진 않아[yy]?",50c91102f1680f7aa5f0217cee9379a8805aa294
8522|dialogLineSets[4].dialogLines[0].dialogText,8522,dialogLineSets[4].dialogLines[0].dialogText,MonoBehaviour,I seem to have reached my current capacity for this particular flavor...,이 맛은 이제 더는 못 먹을 만큼 배부른 것 같아...,10cb9727485a24cc513638390bdbbbdc252e418c
8522|dialogLineSets[4].dialogLines[1].dialogText,8522,dialogLineSets[4].dialogLines[1].dialogText,MonoBehaviour,"You know what they say about having too much of a good thing,▸▸▸▸▸ don't you?","좋은 것도 너무 많으면 탈난다는 말 알지,▸▸▸▸▸?",b0e0039ccb8ea4f86a2011c7504302d58a364f26
8522|dialogLineSets[5].dialogLines[0].dialogText,8522,dialogLineSets[5].dialogLines[0].dialogText,MonoBehaviour,No thanks!▸▸▸▸▸ I'm already kinda super hyped up on sugar anyway!,괜찮아!▸▸▸▸▸ 나 이미 설탕 때문에 엄청 들떠 있거든!,153c1bab0d65cd36501c5f9f427f3e3daf2cfc83
8522|dialogLineSets[5].dialogLines[1].dialogText,8522,dialogLineSets[5].dialogLines[1].dialogText,MonoBehaviour,"Save it for me later,▸▸ 'kay?","나중에 나 주려고 남겨둬,▸▸ 알았지?",c47fdc3bef9dbb552cf78be94c33fe15e89214fb
8522|dialogLineSets[6].dialogLines[0].dialogText,8522,dialogLineSets[6].dialogLines[0].dialogText,MonoBehaviour,"I couldn't...▸▸▸▸▸ really, you've already given me too much!▸▸▸▸▸","안 돼...▸▸▸▸▸ 진짜야, 너가 이미 너무 많이 줬어!▸▸▸▸▸",9255114142e376b1bbf96291141df840460429b9
8522|dialogLineSets[6].dialogLines[1].dialogText,8522,dialogLineSets[6].dialogLines[1].dialogText,MonoBehaviour,"I don't want to drink it all...▸▸▸▸▸ please,▸▸▸▸▸ share it with others!","나 혼자 다 마시긴 좀 그래...▸▸▸▸▸ 제발,▸▸▸▸▸ 다른 사람이랑도 나눠 마셔!",50ee07fa34f454edb61dee3a49102f7c9fff0edd
8522|dialogLineSets[7].dialogLines[0].dialogText,8522,dialogLineSets[7].dialogLines[0].dialogText,MonoBehaviour,"You already gave me that kind, sil[h]ly!","그거 이미 나한테 줬잖아, 바보[h]!",fb1a0f661b62b49c25c2f040b0a5781e3e585ace
8522|dialogLineSets[7].dialogLines[1].dialogText,8522,dialogLineSets[7].dialogLines[1].dialogText,MonoBehaviour,I'm sick of that flavor!▸▸▸▸▸▸▸▸▸▸ I want somethin' else![s],그 맛 이제 질렸어!▸▸▸▸▸▸▸▸▸▸ 딴 거 먹고 싶어![s],e2553a52e12654138fdaa36267f0b187f7339567
8522|dialogLineSets[8].dialogLines[0].dialogText,8522,dialogLineSets[8].dialogLines[0].dialogText,MonoBehaviour,"Ehhhh,▸▸▸▸▸▸▸▸▸▸ I'm kinda good right now...▸▸▸▸▸ thanks though.","에에에,▸▸▸▸▸▸▸▸▸▸ 지금은 딱히 괜찮아...▸▸▸▸▸ 그래도 고마워.",276427eeb823e49260a3d90df1a86ac2776f484e
8522|dialogLineSets[8].dialogLines[1].dialogText,8522,dialogLineSets[8].dialogLines[1].dialogText,MonoBehaviour,"Na[aa]h,▸▸▸▸▸ I'm startin' to get like,▸▸ smoothie cramps or somethin'...","아[aa],▸▸▸▸▸ 나 약간,▸▸ 스무디 때문에 배 아픈 것 같아...",67b4a2946dbc690d6756c2aad34564e1d38c484a
8522|dialogLineSets[9].dialogLines[0].dialogText,8522,dialogLineSets[9].dialogLines[0].dialogText,MonoBehaviour,"We don't want to give in to gluttony, now▸▸ do we?","우리 너무 탐욕 부리면 안 되잖아, 그치▸▸?",6e09ae3290b1106c2e33c6233e33dbc16c9f56df
8522|dialogLineSets[9].dialogLines[1].dialogText,8522,dialogLineSets[9].dialogLines[1].dialogText,MonoBehaviour,"So[oo]▸▸rry,▸▸▸▸▸▸▸▸▸▸▸▸ just not in the mood for that at the moment.","그래[oo]▸▸ 미안,▸▸▸▸▸▸▸▸▸▸▸▸ 지금은 그냥 그럴 기분이 아니야.",f0a453f71db16d3ccf0ffd68fcc322a265c11b83
8522|dialogLineSets[10].dialogLines[0].dialogText,8522,dialogLineSets[10].dialogLines[0].dialogText,MonoBehaviour,"Nah,▸▸▸▸▸▸▸▸ too many of those▸▸▸▸▸ and I'm out of a modeling career!","아니,▸▸▸▸▸▸▸▸ 그런 거 너무 많이 먹으면▸▸▸▸▸ 모델 일도 끝이야!",73370a4ed4e132a2b0ef61a6a6ca21943f44927f
8522|dialogLineSets[10].dialogLines[1].dialogText,8522,dialogLineSets[10].dialogLines[1].dialogText,MonoBehaviour,"Ehhh,▸▸▸▸▸▸▸▸ I'm kinda smoothied out right now...","에에에,▸▸▸▸▸▸▸▸ 지금은 스무디 좀 질린 것 같아...",c8dfc8a0d1948e8794408c3634e86bb5b5569e6c
8522|dialogLineSets[11].dialogLines[0].dialogText,8522,dialogLineSets[11].dialogLines[0].dialogText,MonoBehaviour,That's alright!▸▸▸▸▸▸▸▸▸▸ I don't want to take all of your smoothies...,괜찮아!▸▸▸▸▸▸▸▸▸▸ 네 스무디 다 뺏고 싶진 않아...,07081eb697195cf32608cba109c0d7a8b3ed7208
8522|dialogLineSets[11].dialogLines[1].dialogText,8522,dialogLineSets[11].dialogLines[1].dialogText,MonoBehaviour,I'm sure someone else would love a smoothie too!,다른 사람도 스무디 엄청 좋아할 것 같은데!,28271148fb2c6fecd3566ea70f1bc321dff769dd
8522|dialogLineSets[12].dialogLines[0].dialogText,8522,dialogLineSets[12].dialogLines[0].dialogText,MonoBehaviour,This▸▸ girl▸▸ knows▸▸ when she's had enough!,이▸▸ 여자애▸▸는▸▸ 언제 멈춰야 할지 알지!,243b7b40c6774464f6b424583e1367f071fa4318
8522|dialogLineSets[12].dialogLines[1].dialogText,8522,dialogLineSets[12].dialogLines[1].dialogText,MonoBehaviour,Be▸▸ a▸▸ doll▸▸ and▸▸▸▸▸▸▸▸ hang onto that for me for later?,나 좀 도와서▸▸ 그거▸▸ 나중에 쓸 수 있게▸▸ 잠깐만 맡아줄래?▸▸▸▸▸▸▸▸,24305201e93c58424a9b45f1ffbfc7e4af9bc868
8523|dialogLineSets[1].dialogLines[0].dialogText,8523,dialogLineSets[1].dialogLines[0].dialogText,MonoBehaviour,"Sorry, that's probably the one flavor I just can't do.","미안, 그건 내가 진짜 못 먹는 맛인 것 같아.",a4870b6dfc018fd1415d0b5618c3e9292ff4e8e7
8523|dialogLineSets[2].dialogLines[0].dialogText,8523,dialogLineSets[2].dialogLines[0].dialogText,MonoBehaviour,"Not to be difficult,▸▸▸▸▸ but can you get me a different flavor?▸▸▸▸▸▸▸▸▸▸ Pretty please?",귀찮게 굴려는 건 아닌데▸▸▸▸▸ 혹시 다른 맛으로 줄 수 있어?▸▸▸▸▸▸▸▸▸▸ 제발 부탁이야?,0403ff052c07ace29672414b5aa8d529de61854d
8523|dialogLineSets[3].dialogLines[0].dialogText,8523,dialogLineSets[3].dialogLines[0].dialogText,MonoBehaviour,Ba[a]rf!▸▸▸▸▸ No▸▸▸▸▸▸▸ thanks...[s],우[a]웩!▸▸▸▸▸ 사양▸▸▸▸▸▸▸ 할게...[s],e72f12cac79ab57b386d0ce3df877a320c4b374a
8523|dialogLineSets[4].dialogLines[0].dialogText,8523,dialogLineSets[4].dialogLines[0].dialogText,MonoBehaviour,I▸▸▸▸▸ don't know why...▸▸▸▸▸▸▸▸▸▸▸▸▸ but I've got a bad feeling about that flavor...,왜 그런지 모르겠는데...▸▸▸▸▸ 그 맛은 뭔가 불길한 느낌이 들어...▸▸▸▸▸▸▸▸▸▸▸▸▸,26ea537181aa14261c2ec7d28a08f449fe484aaa
8523|dialogLineSets[5].dialogLines[0].dialogText,8523,dialogLineSets[5].dialogLines[0].dialogText,MonoBehaviour,Blegh![h],으엑![h],1dd5385377c2b6def70e9abf25da81a7e69a4e67
8523|dialogLineSets[6].dialogLines[0].dialogText,8523,dialogLineSets[6].dialogLines[0].dialogText,MonoBehaviour,"[SSSSS]Sorry,▸▸▸▸▸▸▸▸▸▸ but,▸▸▸▸▸ something doesn't taste quite right about that flavor...",[SSSSS]미안한데▸▸▸▸▸▸▸▸▸▸ 그 맛은 뭔가 좀 이상한 것 같아...▸▸▸▸▸,878ba55b2447cf6a7c7bb7d3124da813a0f09612
8523|dialogLineSets[7].dialogLines[0].dialogText,8523,dialogLineSets[7].dialogLines[0].dialogText,MonoBehaviour,Awww...▸▸[hh]▸▸▸▸▸ blue!?[aahh]▸▸▸▸▸▸▸▸▸ I hate blue!▸▸▸,아...▸▸[hh]▸▸▸▸▸ 파란색!?[aahh]▸▸▸▸▸▸▸▸▸ 나 파란색 진짜 싫어!▸▸▸,56dfe9a6106d7b6dcc05f4617f9117efd2277f4d
8523|dialogLineSets[8].dialogLines[0].dialogText,8523,dialogLineSets[8].dialogLines[0].dialogText,MonoBehaviour,"Pssh,▸▸▸▸▸▸▸▸ nah,▸▸▸▸▸▸▸▸ I'm all set on that flavor...","쳇,▸▸▸▸▸▸▸▸ 아니,▸▸▸▸▸▸▸▸ 난 그 맛은 됐어...",7d62b37faeb5946940b8a929c7c8a790a60b63a9
8523|dialogLineSets[9].dialogLines[0].dialogText,8523,dialogLineSets[9].dialogLines[0].dialogText,MonoBehaviour,"Ughh,▸▸▸▸▸ no▸▸ thanks...[s]▸▸▸▸▸▸▸▸▸▸ orange is my HUSBAND'S favorite color...","으으,▸▸▸▸▸ 됐어▸▸ 고마워...[s]▸▸▸▸▸▸▸▸▸▸ 주황색은 우리 남편이 제일 좋아하는 색이라서...",a6fe605a747c44d7c80c3b69bd866e27b3a49e51
8523|dialogLineSets[10].dialogLines[0].dialogText,8523,dialogLineSets[10].dialogLines[0].dialogText,MonoBehaviour,No can do!▸▸▸▸▸▸▸▸▸▸▸▸▸▸▸ I'm pretty sure I'm allergic to something in that flavor.,안 돼!▸▸▸▸▸▸▸▸▸▸▸▸▸▸▸ 나 그 맛에 뭔가 알레르기 있는 것 같아.,31b86b11d434bcc4b267452d5c1bcf723c97f116
8523|dialogLineSets[11].dialogLines[0].dialogText,8523,dialogLineSets[11].dialogLines[0].dialogText,MonoBehaviour,"I know it's a strange rule...▸▸▸▸▸ but,▸▸ in my culture, we don't▸▸▸ drink▸▸ blue.",이상한 규칙인 건 알지만...▸▸▸▸▸ 우리 문화에서는▸▸ 파란색▸▸▸ 음료는▸▸ 안 마셔.,b0f92cd6683fc82cb13d8a88369359dd5d901d8b
8523|dialogLineSets[12].dialogLines[0].dialogText,8523,dialogLineSets[12].dialogLines[0].dialogText,MonoBehaviour,"You don't▸▸▸ happen to have a different flavor by any chance,▸▸▸ do you?",혹시 다른 맛도 있으면 줄 수 있어?▸▸▸▸▸▸,e6f885ef2d494901dc5d1712bd970d93027f73eb
8524|dialogLineSets[1].dialogLines[0].dialogText,8524,dialogLineSets[1].dialogLines[0].dialogText,MonoBehaviour,Definitely gonna have to hit the gym later!,이따가 꼭 헬스장 가야겠다!,5e90abaef8f8f1b5e49ce94d5afc0f92ae80f101
8524|dialogLineSets[1].dialogLines[1].dialogText,8524,dialogLineSets[1].dialogLines[1].dialogText,MonoBehaviour,"Oh▸▸ god,▸▸ I'm such a foodie...","아▸▸ 세상에,▸▸ 나 진짜 먹는 거 너무 좋아해...",33a5021cbfc94185bfd440749841ae45b6119f3b
8524|dialogLineSets[1].dialogLines[2].dialogText,8524,dialogLineSets[1].dialogLines[2].dialogText,MonoBehaviour,Ughh... why does it taste so damn good!?,으으... 왜 이렇게 맛있는 거야!?,001abce3d7e3d78e87304c4f3959fcfb3f5f8471
8524|dialogLineSets[1].dialogLines[3].dialogText,8524,dialogLineSets[1].dialogLines[3].dialogText,MonoBehaviour,I suppose it can't hurt to have a little bite...▸▸▸▸▸ or two!▸▸▸▸▸,조금만▸▸▸▸▸ 아니면 두 입 정도 먹는다고 문제될 건 없겠지!▸▸▸▸▸,2751be77991372073724daf46158948a26823004
8524|dialogLineSets[1].dialogLines[4].dialogText,8524,dialogLineSets[1].dialogLines[4].dialogText,MonoBehaviour,Cheat day!▸▸▸▸▸[hahahaha],치팅데이!▸▸▸▸▸[hahahaha],a2bd5d7ef8909da8e1d2bab192d7742a9e47669e
8524|dialogLineSets[2].dialogLines[0].dialogText,8524,dialogLineSets[2].dialogLines[0].dialogText,MonoBehaviour,Fuuuuck...▸▸▸▸▸[kk]▸▸▸▸▸ that is soooo good...,씨발...▸▸▸▸▸[kk]▸▸▸▸▸ 이거 진짜 존나 맛있다...,f081f6653eb2c96a4df1f6230bfcb54567039288
8524|dialogLineSets[2].dialogLines[1].dialogText,8524,dialogLineSets[2].dialogLines[1].dialogText,MonoBehaviour,"I swear, this is my favorite thing to eat.▸▸▸▸▸ Well,▸▸▸▸▸ second favorite...▸▸▸","진짜 이거 내가 제일 좋아하는 음식이야.▸▸▸▸▸ 음,▸▸▸▸▸ 두 번째로 좋아하는 거지만...▸▸▸",3cf5532ea9d65cf6db4a5c904298a5a32f08c77d
8524|dialogLineSets[2].dialogLines[2].dialogText,8524,dialogLineSets[2].dialogLines[2].dialogText,MonoBehaviour,The way to THIS woman's heart is definitely through her mouth.▸▸[hhaahhaahhaa]▸▸[hhhh],이 여자 마음 사로잡으려면 입으로 공략해야 돼.▸▸[hhaahhaahhaa]▸▸[hhhh],87c45a8bd5bebeae14c1acf76f02690954b5a7be
8524|dialogLineSets[2].dialogLines[3].dialogText,8524,dialogLineSets[2].dialogLines[3].dialogText,MonoBehaviour,You're gonna fill me all up with meals like this...,이런 음식 계속 먹으면 나 완전 배부르겠다...,2c2ab744d6f1bfd9253ddace1c22f28de7d7c9bb
8524|dialogLineSets[2].dialogLines[4].dialogText,8524,dialogLineSets[2].dialogLines[4].dialogText,MonoBehaviour,"Ughh,▸▸ not fair!▸▸▸▸▸ You know all of my weaknesses...","으아,▸▸ 너무 불공평해!▸▸▸▸▸ 내 약점 다 알고 있잖아...",46a5627ed15a910c6d56210ebe347d7052705caf
8524|dialogLineSets[3].dialogLines[0].dialogText,8524,dialogLineSets[3].dialogLines[0].dialogText,MonoBehaviour,At▸▸▸ LEAST▸▸▸ food▸▸ still loves me...[h],적어도▸▸▸ 음식은▸▸▸ 아직도 날 좋아해 주네...▸▸[h],5b0ade5efe98ae825e9df945376cff85dcef90a9
8524|dialogLineSets[3].dialogLines[1].dialogText,8524,dialogLineSets[3].dialogLines[1].dialogText,MonoBehaviour,"If it wasn't for this kinda food,▸[hh]▸▸▸ I'd▸▸ definitely▸▸ be GONE by now.▸▸[h]","이런 음식 아니었으면,▸[hh]▸▸▸ 나 진짜▸▸ 벌써 사라졌을걸.▸▸▸▸[h]",9c1faa97a06475de2c8b0c79a11de328c8ee9c51
8524|dialogLineSets[3].dialogLines[2].dialogText,8524,dialogLineSets[3].dialogLines[2].dialogText,MonoBehaviour,"Oh▸▸ my god,▸▸ I literally▸▸ NEVER▸ want to stop eating this!","아▸▸ 세상에,▸▸ 나 진짜▸▸ 이거 먹는 거▸ 절대 멈추고 싶지 않아!",345bd8341be24411a5799427d1e1a71dd0ccea42
8524|dialogLineSets[3].dialogLines[3].dialogText,8524,dialogLineSets[3].dialogLines[3].dialogText,MonoBehaviour,"Wouldn't▸▸ it be funny▸▸ if I like,▸▸▸[hh]▸▸▸ choked on this and died?▸▸[h]",만약 내가▸▸ 이거 먹다가▸▸ 목 막혀서 죽으면▸▸▸[hh]▸▸▸ 웃기지 않을까?▸▸[h],4c601957f75ba2b7c00840ee8ac1785d6b6c831f
8524|dialogLineSets[3].dialogLines[4].dialogText,8524,dialogLineSets[3].dialogLines[4].dialogText,MonoBehaviour,What?▸▸▸▸▸[hh]▸▸▸ Just because▸▸ I'm▸▸ little▸▸ doesn't mean▸▸ I don't like to eat...[h],뭐?▸▸▸▸▸[hh]▸▸▸ 내가▸▸ 작다고 해서▸▸ 먹는 거 안 좋아하는 건 아니거든...▸▸▸▸[h],f2af46c581344e8b95de07bb383db1132924237a
8524|dialogLineSets[4].dialogLines[0].dialogText,8524,dialogLineSets[4].dialogLines[0].dialogText,MonoBehaviour,"[H]Mmm,▸▸▸▸▸▸▸ yes...▸▸▸▸▸▸▸▸▸▸▸▸ this should serve as adequate nutrition.","[H]음,▸▸▸▸▸▸▸ 그래...▸▸▸▸▸▸▸▸▸▸▸▸ 이 정도면 영양 충분하겠다.",2483140795478ac2ec6a383758b164738c5b8560
8524|dialogLineSets[4].dialogLines[1].dialogText,8524,dialogLineSets[4].dialogLines[1].dialogText,MonoBehaviour,Thank you.▸▸▸▸▸▸▸▸▸▸ I will accept your generous offer of food.,고마워.▸▸▸▸▸▸▸▸▸▸ 너의 푸짐한 음식 선물 받아줄게.,49dec13f8c7cf8729b9be0ad0dcd882be7a68105
8524|dialogLineSets[4].dialogLines[2].dialogText,8524,dialogLineSets[4].dialogLines[2].dialogText,MonoBehaviour,"I eat to live,▸▸▸▸▸▸▸▸ not live to eat.▸▸▸▸▸▸▸▸▸▸ That said,▸▸▸▸▸▸▸ it was quite good!","난 살려고 먹는 거지,▸▸▸▸▸▸▸▸ 먹으려고 사는 건 아니야.▸▸▸▸▸▸▸▸▸▸ 그래도,▸▸▸▸▸▸▸ 꽤 맛있었어!",a4cf5abe031f2dbd5ad8d1f55b54c00f62ebed9f
8524|dialogLineSets[4].dialogLines[3].dialogText,8524,dialogLineSets[4].dialogLines[3].dialogText,MonoBehaviour,Often times I can go days without eating.▸▸▸▸▸▸▸▸▸▸▸▸▸▸▸▸▸▸▸▸ This is not one of those times...,가끔 며칠씩 안 먹고도 버틸 수 있는데.▸▸▸▸▸▸▸▸▸▸▸▸▸▸▸▸▸▸▸▸ 이번엔 그럴 때가 아니네...,e5f634d67a35786211cd6f2d154251ba8f3a8b95
8524|dialogLineSets[4].dialogLines[4].dialogText,8524,dialogLineSets[4].dialogLines[4].dialogText,MonoBehaviour,I've no idea▸▸ WHERE▸▸ this came from...▸▸▸▸▸▸▸▸ but I'll trust you...,이게▸▸ 어디서 온 건지▸▸ 전혀 모르겠는데...▸▸▸▸▸▸▸▸ 그냥 너 믿을게...,bf4f2607f426e2e58267629b41d9333efe44ab92
8524|dialogLineSets[5].dialogLines[0].dialogText,8524,dialogLineSets[5].dialogLines[0].dialogText,MonoBehaviour,Ughh!▸▸ No fair![hh]▸▸▸ It's SOOOOO gooood![hh],으아!▸▸ 너무 불공평해![hh]▸▸▸ 진짜 너무 맛있잖아![hh],5e22ab7350977936a28154daccb65d1be41b878e
8524|dialogLineSets[5].dialogLines[1].dialogText,8524,dialogLineSets[5].dialogLines[1].dialogText,MonoBehaviour,"Oh-▸▸▸Em-▸▸▸Gee!▸▸▸▸▸ That is super,▸▸ duper,▸▸ pooper DELISH![h]","오-▸▸▸엠-▸▸▸지!▸▸▸▸▸ 이거 진짜,▸▸ 완전,▸▸ 미친 듯이 맛있어![h]",16a6e939b54177262bca839cfe45f34bcc1a7eb0
8524|dialogLineSets[5].dialogLines[2].dialogText,8524,dialogLineSets[5].dialogLines[2].dialogText,MonoBehaviour,"[ha]Sometimes I can't decide if I like anime more,▸▸▸ or food more...[hh]","[ha]가끔 내가 애니를 더 좋아하는지,▸▸▸ 음식을 더 좋아하는지 모르겠어...[hh]",d9a92ae9fc0624b3f4cdeef6fb88947d3f96f950
8524|dialogLineSets[5].dialogLines[3].dialogText,8524,dialogLineSets[5].dialogLines[3].dialogText,MonoBehaviour,Oh▸▸▸ no...▸▸▸▸▸ will I still be cute if I get super fat?[hh],아▸▸▸ 안 돼...▸▸▸▸▸ 나 엄청 뚱뚱해져도 귀여울 수 있을까?[hh],c95168306bc696454603d8e7cb9bf1f059af2f90
8524|dialogLineSets[5].dialogLines[4].dialogText,8524,dialogLineSets[5].dialogLines[4].dialogText,MonoBehaviour,[aaaaaaahhh]▸▸▸▸▸▸▸▸▸▸▸▸▸▸▸Whoop▸▸sie!▸▸▸▸▸▸▸▸▸▸[hahahaha]▸▸[hh],[aaaaaaahhh]▸▸▸▸▸▸▸▸▸▸▸▸▸▸▸웁▸▸시!▸▸▸▸▸▸▸▸▸▸[hahahaha]▸▸[hh],e86a7585aaa5fa62beeb87f9aad3b2048c69fbea
8524|dialogLineSets[6].dialogLines[0].dialogText,8524,dialogLineSets[6].dialogLines[0].dialogText,MonoBehaviour,I hope you didn't pay too much for this!▸▸▸▸▸▸▸▸▸▸ I know the resort prices can be a little excessive...,이거 너무 비싸게 산 건 아니지?▸▸▸▸▸▸▸▸▸▸ 리조트 물가가 좀 심하긴 하잖아...,44e172d2f6df90328cbd6f40d747b3cead42a357
8524|dialogLineSets[6].dialogLines[1].dialogText,8524,dialogLineSets[6].dialogLines[1].dialogText,MonoBehaviour,"Oh,▸▸▸▸▸ wow,▸▸▸▸▸ I really appreciate it!▸▸▸▸▸▸▸▸▸▸ You don't have to feed me though!","오,▸▸▸▸▸ 와,▸▸▸▸▸ 진짜 고마워!▸▸▸▸▸▸▸▸▸▸ 근데 굳이 나 먹일 필요는 없어!",69e05a9d95f56148bfb0962820728b52b2ab558a
8524|dialogLineSets[6].dialogLines[2].dialogText,8524,dialogLineSets[6].dialogLines[2].dialogText,MonoBehaviour,"[hahahaha]▸▸▸▸▸[hhhh]▸▸▸▸▸I guess you noticed my tummy grumbling too, huh?","[hahahaha]▸▸▸▸▸[hhhh]▸▸▸▸▸내 배에서 꼬르륵 소리 나는 것도 들었구나, 그치?",82ee30d2494b5d51de428fc193c14fe66b36c88b
8524|dialogLineSets[6].dialogLines[3].dialogText,8524,dialogLineSets[6].dialogLines[3].dialogText,MonoBehaviour,"Ahhh,▸▸▸▸▸ much better!▸▸▸▸▸▸▸▸▸▸▸▸▸▸▸▸▸▸▸▸ I knew I shouldn't have skipped breakfast this morning...","아아,▸▸▸▸▸ 훨씬 낫다!▸▸▸▸▸▸▸▸▸▸▸▸▸▸▸▸▸▸▸▸ 오늘 아침밥 거르지 말았어야 했는데...",17657cfab930e35b4c3093ae5fd8e86deea1eaca
8524|dialogLineSets[6].dialogLines[4].dialogText,8524,dialogLineSets[6].dialogLines[4].dialogText,MonoBehaviour,[aaaa]▸▸▸▸▸Oops![hahaha] Sorry!▸▸▸▸▸▸▸▸▸▸▸▸▸[hahahaha]▸▸▸▸▸ That's so embarrassing...,[aaaa]▸▸▸▸▸앗![hahaha] 미안!▸▸▸▸▸▸▸▸▸▸▸▸▸[hahahaha]▸▸▸▸▸ 진짜 창피하네...,c11462d03097e1dce568ebedf1f443f1bd3994ea
8524|dialogLineSets[7].dialogLines[0].dialogText,8524,dialogLineSets[7].dialogLines[0].dialogText,MonoBehaviour,Mmm!▸▸▸▸▸ Sure!▸▸▸▸▸▸▸▸ That's awful sweet of ya!,음!▸▸▸▸▸ 그럼!▸▸▸▸▸▸▸▸ 진짜 착하다 너!,e6394b553a706d74146ac82017e7055bfb2a05fa
8524|dialogLineSets[7].dialogLines[1].dialogText,8524,dialogLineSets[7].dialogLines[1].dialogText,MonoBehaviour,[YYY]Yummy!▸▸▸▸▸▸▸[hahahaha]▸▸▸▸[hhhh],[YYY]맛있다!▸▸▸▸▸▸▸[hahahaha]▸▸▸▸[hhhh],aa4a75feec7fb3e3127843ee200f6355327c00e3
8524|dialogLineSets[7].dialogLines[2].dialogText,8524,dialogLineSets[7].dialogLines[2].dialogText,MonoBehaviour,Thank you!▸▸▸▸▸[hh]▸▸ My tummy says thank you too!,고마워!▸▸▸▸▸[hh]▸▸ 내 배도 고맙다고 하네!,41a6cb3b70d1203055e3634981da5204f612c523
8524|dialogLineSets[7].dialogLines[3].dialogText,8524,dialogLineSets[7].dialogLines[3].dialogText,MonoBehaviour,"[ah]▸▸Don't▸▸ worry,▸▸▸▸▸[hh]▸▸ I'll just throw up later so I stay pretty!","[ah]▸▸걱정▸▸ 하지 마,▸▸▸▸▸[hh]▸▸ 나중에 토해버리면 예쁜 거 유지할 수 있으니까!",7f2971ea7642a6215a3baaff8c1bf84fcb55d009
8524|dialogLineSets[7].dialogLines[4].dialogText,8524,dialogLineSets[7].dialogLines[4].dialogText,MonoBehaviour,I can swallow a whole mouthful at once!▸[hh]▸▸▸▸▸ Wanna see?,나 한입 가득 삼킬 수 있어!▸[hh]▸▸▸▸▸ 보고 싶어?,764f14faabfd4619f982d7647c5134ca428e3805
8524|dialogLineSets[8].dialogLines[0].dialogText,8524,dialogLineSets[8].dialogLines[0].dialogText,MonoBehaviour,"Thanks...[hh]▸▸▸▸▸▸▸▸ money is kinda tight, so,▸▸▸▸▸ this helps a lot.","고마워...[hh]▸▸▸▸▸▸▸▸ 요즘 돈이 좀 빠듯해서,▸▸▸▸▸ 진짜 큰 도움이야.",8d4010b106c5a08d5261843e8769ac0dddc82ec2
8524|dialogLineSets[8].dialogLines[1].dialogText,8524,dialogLineSets[8].dialogLines[1].dialogText,MonoBehaviour,"Aye,▸▸▸▸▸ I owe you one,▸▸▸▸▸ o▸▸kay?","그래,▸▸▸▸▸ 너한테 신세 한 번 졌다,▸▸▸▸▸ 알았지?",c4bc351fde5ee4caaf2102a6c441996ce8576ef7
8524|dialogLineSets[8].dialogLines[2].dialogText,8524,dialogLineSets[8].dialogLines[2].dialogText,MonoBehaviour,"Sometimes I gotta skip lunch,▸▸▸ so,▸▸▸▸▸ like,▸▸▸ I appreciate▸▸ that.","가끔 점심 거를 때도 있어서,▸▸▸ 그래서,▸▸▸▸▸ 있잖아,▸▸▸ 진짜 고마워▸▸.",25ddad7187fd9af854b1d26c911b6a7d7d8673af
8524|dialogLineSets[8].dialogLines[3].dialogText,8524,dialogLineSets[8].dialogLines[3].dialogText,MonoBehaviour,I ain't gonna complain about free food...,공짜 밥에 불평할 생각 없어...,2a2f7055a2a27d0d67d971a248089511c29d2351
8524|dialogLineSets[8].dialogLines[4].dialogText,8524,dialogLineSets[8].dialogLines[4].dialogText,MonoBehaviour,"He[e]y[y],▸▸ where I come from, you take what you can get!","ㅎ[e][y],▸▸ 내가 살던 데서는 뭐든 얻을 수 있을 때 챙겨야 해!",608ba39b12aa27fddc7e4267c51d78e2f086cdae
8524|dialogLineSets[9].dialogLines[0].dialogText,8524,dialogLineSets[9].dialogLines[0].dialogText,MonoBehaviour,Simply...▸▸▸▸▸ delectable!,그야말로...▸▸▸▸▸ 끝내주게 맛있네!,0acec5b8cada74ce081c54e8641215ecd98e9e53
8524|dialogLineSets[9].dialogLines[1].dialogText,8524,dialogLineSets[9].dialogLines[1].dialogText,MonoBehaviour,Ahhhh...▸▸ a real treat for the taste buds!,아아아...▸▸ 진짜 미각에 축제네!,5b678566884055553f44608c2e108435747875cc
8524|dialogLineSets[9].dialogLines[2].dialogText,8524,dialogLineSets[9].dialogLines[2].dialogText,MonoBehaviour,That's even better than our personal chef makes it!,우리 집 요리사가 해주는 것보다 더 맛있는데!,430d1c839c07f0e5fa716c570d3ced517e772565
