key,path_id,field_path,type,orig,trans,orig_sha1
8496|dialogLineSets[15].dialogLines[0].dialogText,8496,dialogLineSets[15].dialogLines[0].dialogText,MonoBehaviour,aaaa   hhhh,아앙  하아,85823e531c746003754977b0fad47c21ad36a08d
8496|dialogLineSets[15].dialogLines[1].dialogText,8496,dialogLineSets[15].dialogLines[1].dialogText,MonoBehaviour,aaaa    hhhh,아앙   하아,f0d8795ef025dd817bdc64c16419458811a2b046
8496|dialogLineSets[15].dialogLines[2].dialogText,8496,dialogLineSets[15].dialogLines[2].dialogText,MonoBehaviour,aaaa    hhhh,아앙   하아,f0d8795ef025dd817bdc64c16419458811a2b046
8497|dialogLineSets[0].dialogLines[0].dialogText,8497,dialogLineSets[0].dialogLines[0].dialogText,MonoBehaviour,AAAAAAAAAAAAAAA,아아아아아아아앙,343ad63c4d45b81d945360c080b065c98c7a8351
8497|dialogLineSets[1].dialogLines[0].dialogText,8497,dialogLineSets[1].dialogLines[0].dialogText,MonoBehaviour,aaaa  hhhh,아앙 하아,dba1f462f01d701b7c4699902b08d9db9ef02334
8497|dialogLineSets[1].dialogLines[1].dialogText,8497,dialogLineSets[1].dialogLines[1].dialogText,MonoBehaviour,aaaa   hhhh,아앙  하아,85823e531c746003754977b0fad47c21ad36a08d
8497|dialogLineSets[1].dialogLines[2].dialogText,8497,dialogLineSets[1].dialogLines[2].dialogText,MonoBehaviour,aaaa  hhhh,아앙 하아,dba1f462f01d701b7c4699902b08d9db9ef02334
8497|dialogLineSets[2].dialogLines[0].dialogText,8497,dialogLineSets[2].dialogLines[0].dialogText,MonoBehaviour,aahh,아아 하,02137758cf466525825061bd391b3967dd6e9e28
8497|dialogLineSets[2].dialogLines[1].dialogText,8497,dialogLineSets[2].dialogLines[1].dialogText,MonoBehaviour,mmhhmm,으흠흠,fdbcb0d385be2c36bc61129bea2cd79a7f7f3c14
8497|dialogLineSets[2].dialogLines[2].dialogText,8497,dialogLineSets[2].dialogLines[2].dialogText,MonoBehaviour,oohh,으응,24096d26c20a3f2a7c05b6b4ba3c51a006c96750
8497|dialogLineSets[3].dialogLines[0].dialogText,8497,dialogLineSets[3].dialogLines[0].dialogText,MonoBehaviour,aaaa  hhh,아아앙 하아,170ae8985225fe9832e44c4e177392d7ca4e0aef
8497|dialogLineSets[3].dialogLines[1].dialogText,8497,dialogLineSets[3].dialogLines[1].dialogText,MonoBehaviour,oooo  hhh,오오오 하아,69f6d4f1fa43c62d8df844dd1037e0dd322734d7
8497|dialogLineSets[3].dialogLines[2].dialogText,8497,dialogLineSets[3].dialogLines[2].dialogText,MonoBehaviour,oohh  hh,으응 하아,1941075d029fb6f74df22a312bbcdf42cd676e6e
8497|dialogLineSets[4].dialogLines[0].dialogText,8497,dialogLineSets[4].dialogLines[0].dialogText,MonoBehaviour,hhmm,흐음,e4ab714822c00c3892678520a3b438e1e3424535
8497|dialogLineSets[4].dialogLines[1].dialogText,8497,dialogLineSets[4].dialogLines[1].dialogText,MonoBehaviour,oooo,오오오,d13150fd106676133ad3bd816c2c7a57a3638029
8497|dialogLineSets[4].dialogLines[2].dialogText,8497,dialogLineSets[4].dialogLines[2].dialogText,MonoBehaviour,ssshit hh,씨잇 하아,5bb1bcab66f1ee044b209e5042b1442ac177be83
8497|dialogLineSets[5].dialogLines[0].dialogText,8497,dialogLineSets[5].dialogLines[0].dialogText,MonoBehaviour,aaaahh  hh,아아아 하아,d3d545ad95b4fc4e8caafbb55b5019edf0da4229
8497|dialogLineSets[5].dialogLines[1].dialogText,8497,dialogLineSets[5].dialogLines[1].dialogText,MonoBehaviour,aaaa  hh,아아앙 하아,36b3cb0fd995dbf4bd5d57f1feb20756d5e4dda8
8497|dialogLineSets[5].dialogLines[2].dialogText,8497,dialogLineSets[5].dialogLines[2].dialogText,MonoBehaviour,hhaahh  hh,하아앙 하아,eecfcf7b81aad172c7669b25a3f0d40344c41837
8497|dialogLineSets[6].dialogLines[0].dialogText,8497,dialogLineSets[6].dialogLines[0].dialogText,MonoBehaviour,aaaa  hhhh,아아앙 하아아,dba1f462f01d701b7c4699902b08d9db9ef02334
8497|dialogLineSets[6].dialogLines[1].dialogText,8497,dialogLineSets[6].dialogLines[1].dialogText,MonoBehaviour,aaaa hhhh,아아앙 하아아,8865ca8e9db8fdd750e37b4dc336c8146c0c8d4c
8497|dialogLineSets[6].dialogLines[2].dialogText,8497,dialogLineSets[6].dialogLines[2].dialogText,MonoBehaviour,aaaa hhhh,아아앙 하아아,8865ca8e9db8fdd750e37b4dc336c8146c0c8d4c
8497|dialogLineSets[7].dialogLines[0].dialogText,8497,dialogLineSets[7].dialogLines[0].dialogText,MonoBehaviour,aaaa   hhhh,아아앙 하아아,85823e531c746003754977b0fad47c21ad36a08d
8497|dialogLineSets[7].dialogLines[1].dialogText,8497,dialogLineSets[7].dialogLines[1].dialogText,MonoBehaviour,aaaoo   hh,아아오 하아,46570159b7fe75a1d2848ed9db207993e7bf7498
8497|dialogLineSets[7].dialogLines[2].dialogText,8497,dialogLineSets[7].dialogLines[2].dialogText,MonoBehaviour,oohhahhh,으응하앙,9ff7001654f78768251c448cb918e847408423f8
8497|dialogLineSets[8].dialogLines[0].dialogText,8497,dialogLineSets[8].dialogLines[0].dialogText,MonoBehaviour,oooooohh hh,오오오오 하아,a11868f80c75c421abb17a7d5090115a415c5734
8497|dialogLineSets[8].dialogLines[1].dialogText,8497,dialogLineSets[8].dialogLines[1].dialogText,MonoBehaviour,oooohh,오오응,434bfdb5556a3149f17fe7df8a3431c3b8a6b612
8497|dialogLineSets[8].dialogLines[2].dialogText,8497,dialogLineSets[8].dialogLines[2].dialogText,MonoBehaviour,mm hhmhh,음 흐음,46f8f58bc8107ab9991f169b811855df2e534dc8
8497|dialogLineSets[9].dialogLines[0].dialogText,8497,dialogLineSets[9].dialogLines[0].dialogText,MonoBehaviour,aaaahh,아아아,928e686048339ce9734c28af13748ccd0e205184
8497|dialogLineSets[9].dialogLines[1].dialogText,8497,dialogLineSets[9].dialogLines[1].dialogText,MonoBehaviour,aaaa    hh,아앙    하아,21290ec9978c08df4b782090d4b62698587bbf87
8497|dialogLineSets[9].dialogLines[2].dialogText,8497,dialogLineSets[9].dialogLines[2].dialogText,MonoBehaviour,aaaahh,아아앙 하아,928e686048339ce9734c28af13748ccd0e205184
8497|dialogLineSets[10].dialogLines[0].dialogText,8497,dialogLineSets[10].dialogLines[0].dialogText,MonoBehaviour,aaaa   hhhh,아앙   흐으읍,85823e531c746003754977b0fad47c21ad36a08d
8497|dialogLineSets[10].dialogLines[1].dialogText,8497,dialogLineSets[10].dialogLines[1].dialogText,MonoBehaviour,aaaa hhhh,아앙 흐읍,8865ca8e9db8fdd750e37b4dc336c8146c0c8d4c
8497|dialogLineSets[10].dialogLines[2].dialogText,8497,dialogLineSets[10].dialogLines[2].dialogText,MonoBehaviour,aaaa hhhh,아앙 흐읍,8865ca8e9db8fdd750e37b4dc336c8146c0c8d4c
8497|dialogLineSets[11].dialogLines[0].dialogText,8497,dialogLineSets[11].dialogLines[0].dialogText,MonoBehaviour,aaaa  hhhh,아앙  흐읍,dba1f462f01d701b7c4699902b08d9db9ef02334
8497|dialogLineSets[11].dialogLines[1].dialogText,8497,dialogLineSets[11].dialogLines[1].dialogText,MonoBehaviour,oooo  hhhh,오오  흐읍,9f889bc1f922a93e97dd8800c5154254f2b65742
8497|dialogLineSets[11].dialogLines[2].dialogText,8497,dialogLineSets[11].dialogLines[2].dialogText,MonoBehaviour,yeah  hh,좋아  하아,136468e52cfa90abbb3a3986b136acb9a533e099
8497|dialogLineSets[12].dialogLines[0].dialogText,8497,dialogLineSets[12].dialogLines[0].dialogText,MonoBehaviour,aaaa  hh,아앙  하아,36b3cb0fd995dbf4bd5d57f1feb20756d5e4dda8
8497|dialogLineSets[12].dialogLines[1].dialogText,8497,dialogLineSets[12].dialogLines[1].dialogText,MonoBehaviour,aaaa hhh,아앙 흐으,8e1691fccd9c12a840b67ac50aed8819edcbb572
8497|dialogLineSets[12].dialogLines[2].dialogText,8497,dialogLineSets[12].dialogLines[2].dialogText,MonoBehaviour,aaaa  hhh,아앙  흐으,170ae8985225fe9832e44c4e177392d7ca4e0aef
8497|dialogLineSets[14].dialogLines[0].dialogText,8497,dialogLineSets[14].dialogLines[0].dialogText,MonoBehaviour,aaaaaa    hhhh,아아아앙    흐읍,c3d36593777076fe68ba5659a7523c0b0132f11e
8497|dialogLineSets[14].dialogLines[1].dialogText,8497,dialogLineSets[14].dialogLines[1].dialogText,MonoBehaviour,aaaa  hhhh,아앙  흐읍,dba1f462f01d701b7c4699902b08d9db9ef02334
8497|dialogLineSets[14].dialogLines[2].dialogText,8497,dialogLineSets[14].dialogLines[2].dialogText,MonoBehaviour,aaaa   hhhh,아앙   흐읍,85823e531c746003754977b0fad47c21ad36a08d
8497|dialogLineSets[15].dialogLines[0].dialogText,8497,dialogLineSets[15].dialogLines[0].dialogText,MonoBehaviour,aaaa hhhh,아앙 흐읍,8865ca8e9db8fdd750e37b4dc336c8146c0c8d4c
8497|dialogLineSets[15].dialogLines[1].dialogText,8497,dialogLineSets[15].dialogLines[1].dialogText,MonoBehaviour,oooo hhhh,오오 흐읍,ac17716ec09941160da81aed741386e931100760
8497|dialogLineSets[15].dialogLines[2].dialogText,8497,dialogLineSets[15].dialogLines[2].dialogText,MonoBehaviour,aaaa  hhhh,아앙  흐읍,dba1f462f01d701b7c4699902b08d9db9ef02334
8498|dialogLineSets[0].dialogLines[0].dialogText,8498,dialogLineSets[0].dialogLines[0].dialogText,MonoBehaviour,AAAAAAAAAAAAAAA,아아아아아아앙,343ad63c4d45b81d945360c080b065c98c7a8351
8498|dialogLineSets[1].dialogLines[0].dialogText,8498,dialogLineSets[1].dialogLines[0].dialogText,MonoBehaviour,aaaa  hhhh,아앙  흐읍,dba1f462f01d701b7c4699902b08d9db9ef02334
8498|dialogLineSets[1].dialogLines[1].dialogText,8498,dialogLineSets[1].dialogLines[1].dialogText,MonoBehaviour,aaaa  hhhh,아앙  흐읍,dba1f462f01d701b7c4699902b08d9db9ef02334
8498|dialogLineSets[1].dialogLines[2].dialogText,8498,dialogLineSets[1].dialogLines[2].dialogText,MonoBehaviour,aaaa   hhhh,아아아   흐으응,85823e531c746003754977b0fad47c21ad36a08d
8498|dialogLineSets[2].dialogLines[0].dialogText,8498,dialogLineSets[2].dialogLines[0].dialogText,MonoBehaviour,aaaa hh,아아아 흐응,bb13c696205777161fb6ba59c2283e77f2ab001a
8498|dialogLineSets[2].dialogLines[1].dialogText,8498,dialogLineSets[2].dialogLines[1].dialogText,MonoBehaviour,aahhaahh  hh,아앙아앙  흐응,cfed8a011fa20d109a891800c047f22578af514c
8498|dialogLineSets[2].dialogLines[2].dialogText,8498,dialogLineSets[2].dialogLines[2].dialogText,MonoBehaviour,aahhaahh    hh,아앙아앙    흐응,6f975966edbdaed96353b3749ceffcee66f73b01
8498|dialogLineSets[3].dialogLines[0].dialogText,8498,dialogLineSets[3].dialogLines[0].dialogText,MonoBehaviour,aahh  oh,아앙  아아,ddd46400fcd0ba19dd27635d1df57ce3611ab0db
8498|dialogLineSets[3].dialogLines[1].dialogText,8498,dialogLineSets[3].dialogLines[1].dialogText,MonoBehaviour,mmhh  hm  aa,으음  흐음  아아,e9d5b048d0531df75815b92dc457a822d47b0714
8498|dialogLineSets[3].dialogLines[2].dialogText,8498,dialogLineSets[3].dialogLines[2].dialogText,MonoBehaviour,hhaaaa  hh,하아아아  흐응,775c4ac9c422725dd0514b2d307bdad45b9288c7
8498|dialogLineSets[4].dialogLines[0].dialogText,8498,dialogLineSets[4].dialogLines[0].dialogText,MonoBehaviour,yes more hh,"응, 더...  흐응",d09f6af926c24dbcfaa126b7a7069fbaf51a38a9
8498|dialogLineSets[4].dialogLines[1].dialogText,8498,dialogLineSets[4].dialogLines[1].dialogText,MonoBehaviour,hhmm,흐음,e4ab714822c00c3892678520a3b438e1e3424535
8498|dialogLineSets[4].dialogLines[2].dialogText,8498,dialogLineSets[4].dialogLines[2].dialogText,MonoBehaviour,aaaa  hhhh,아아아  흐으응,dba1f462f01d701b7c4699902b08d9db9ef02334
8498|dialogLineSets[5].dialogLines[0].dialogText,8498,dialogLineSets[5].dialogLines[0].dialogText,MonoBehaviour,aaaaa   hhh,아아아아   흐응,7f1113a819b86459aa09800f9892397bc2cf28b5
8498|dialogLineSets[5].dialogLines[1].dialogText,8498,dialogLineSets[5].dialogLines[1].dialogText,MonoBehaviour,hhaaaa    hhh,하아아아    흐응,f6e053f474e1b561d15f11fd15f36ef1536072d7
8498|dialogLineSets[5].dialogLines[2].dialogText,8498,dialogLineSets[5].dialogLines[2].dialogText,MonoBehaviour,dont stop hh,멈추지 마... 흐응,450825ad1fbb26e62f77bd4b740203da652df487
8498|dialogLineSets[6].dialogLines[0].dialogText,8498,dialogLineSets[6].dialogLines[0].dialogText,MonoBehaviour,aaaa hhhh,아아아 흐으응,8865ca8e9db8fdd750e37b4dc336c8146c0c8d4c
8498|dialogLineSets[6].dialogLines[1].dialogText,8498,dialogLineSets[6].dialogLines[1].dialogText,MonoBehaviour,aaaa hhhh,아아아 흐으응,8865ca8e9db8fdd750e37b4dc336c8146c0c8d4c
8498|dialogLineSets[6].dialogLines[2].dialogText,8498,dialogLineSets[6].dialogLines[2].dialogText,MonoBehaviour,aaaa hhhh,아아아 흐으응,8865ca8e9db8fdd750e37b4dc336c8146c0c8d4c
8498|dialogLineSets[7].dialogLines[0].dialogText,8498,dialogLineSets[7].dialogLines[0].dialogText,MonoBehaviour,aaaa   hhhh,아아아   흐으응,85823e531c746003754977b0fad47c21ad36a08d
8498|dialogLineSets[7].dialogLines[1].dialogText,8498,dialogLineSets[7].dialogLines[1].dialogText,MonoBehaviour,aaaa   hhhh,아아아   흐으응,85823e531c746003754977b0fad47c21ad36a08d
8498|dialogLineSets[7].dialogLines[2].dialogText,8498,dialogLineSets[7].dialogLines[2].dialogText,MonoBehaviour,aaaa   yeah hh,아아아   좋아... 흐응,99bedb76d19a05439615f7ffbd8a0985d26a5477
8498|dialogLineSets[8].dialogLines[0].dialogText,8498,dialogLineSets[8].dialogLines[0].dialogText,MonoBehaviour,  aaaaa  hhh,  아아아아  흐응,a25f35ed054447dba8d41e8f8e2af20f432d7039
8498|dialogLineSets[8].dialogLines[1].dialogText,8498,dialogLineSets[8].dialogLines[1].dialogText,MonoBehaviour,mmaahhmmhh,으음으음,8b55af2a7d44e0e6e848a3321588475a05121a07
8498|dialogLineSets[8].dialogLines[2].dialogText,8498,dialogLineSets[8].dialogLines[2].dialogText,MonoBehaviour,oooaaa  hh,아아앙  하아,b5382383a9d6c3b59901f724b5749d79603c7ec8
8498|dialogLineSets[9].dialogLines[0].dialogText,8498,dialogLineSets[9].dialogLines[0].dialogText,MonoBehaviour,aaaahhah,아아앙앙,0393bab65ceeab886e05de36a52c55c65d87bd28
8498|dialogLineSets[9].dialogLines[1].dialogText,8498,dialogLineSets[9].dialogLines[1].dialogText,MonoBehaviour,aaaoooohhh,아아오오옹,e1e576bc02d5fa6f26e471ad796726d94ed27783
8498|dialogLineSets[9].dialogLines[2].dialogText,8498,dialogLineSets[9].dialogLines[2].dialogText,MonoBehaviour,yyyess,아아... 좋아,e4d59283a27a303fad7dcf19b410b334104af0c6
8498|dialogLineSets[10].dialogLines[0].dialogText,8498,dialogLineSets[10].dialogLines[0].dialogText,MonoBehaviour,aaaa  hhhh,아아  하아,dba1f462f01d701b7c4699902b08d9db9ef02334
8498|dialogLineSets[10].dialogLines[1].dialogText,8498,dialogLineSets[10].dialogLines[1].dialogText,MonoBehaviour,fuck  hhhh,fuck  하아,72744d8821be825b3146149519f4c3d828e890ae
8498|dialogLineSets[10].dialogLines[2].dialogText,8498,dialogLineSets[10].dialogLines[2].dialogText,MonoBehaviour,aaaa hhhh,아아 하아,8865ca8e9db8fdd750e37b4dc336c8146c0c8d4c
8498|dialogLineSets[11].dialogLines[0].dialogText,8498,dialogLineSets[11].dialogLines[0].dialogText,MonoBehaviour,oh god hh,아... 제발 하아,a5eeb2424bc6a34b6f2d3519e0c809d3728982f3
8498|dialogLineSets[11].dialogLines[1].dialogText,8498,dialogLineSets[11].dialogLines[1].dialogText,MonoBehaviour,hhhh  aaaa,하아아  아아,4c98a6825a31e192da6883ba5b1973d45cbd78d7
8498|dialogLineSets[11].dialogLines[2].dialogText,8498,dialogLineSets[11].dialogLines[2].dialogText,MonoBehaviour,aaaa  hhhh,아아  하아,dba1f462f01d701b7c4699902b08d9db9ef02334
8498|dialogLineSets[12].dialogLines[0].dialogText,8498,dialogLineSets[12].dialogLines[0].dialogText,MonoBehaviour,aaaa  hhh,아아  하,170ae8985225fe9832e44c4e177392d7ca4e0aef
8498|dialogLineSets[12].dialogLines[1].dialogText,8498,dialogLineSets[12].dialogLines[1].dialogText,MonoBehaviour,aaaa  hhh,아아  하,170ae8985225fe9832e44c4e177392d7ca4e0aef
8498|dialogLineSets[12].dialogLines[2].dialogText,8498,dialogLineSets[12].dialogLines[2].dialogText,MonoBehaviour,aaaa  hhh,아아  하,170ae8985225fe9832e44c4e177392d7ca4e0aef
8498|dialogLineSets[14].dialogLines[0].dialogText,8498,dialogLineSets[14].dialogLines[0].dialogText,MonoBehaviour,aaaa aaaa    hhhh,아아 아아    하아,1bc8ee880af69bc2b57b03b47e1d57577e1d5bc7
8498|dialogLineSets[14].dialogLines[1].dialogText,8498,dialogLineSets[14].dialogLines[1].dialogText,MonoBehaviour,aaaa  aaaa    hhhh,아아  아아    하아,1661abc9af080c4e4ecd7823aa60aaf5a9d7b9d4
8498|dialogLineSets[14].dialogLines[2].dialogText,8498,dialogLineSets[14].dialogLines[2].dialogText,MonoBehaviour,mmmm aaaa   hhhh,으음 아아   하아,89ca351dd697be77573cd86684b26c27b65fd266
8498|dialogLineSets[15].dialogLines[0].dialogText,8498,dialogLineSets[15].dialogLines[0].dialogText,MonoBehaviour,aaaa hh    hhhh,아아 하...    하아,7537f0821b872292ba1ebf783b40da7f605ea070
8498|dialogLineSets[15].dialogLines[1].dialogText,8498,dialogLineSets[15].dialogLines[1].dialogText,MonoBehaviour,aaaa hh    hhhh,아아 하...    하아,7537f0821b872292ba1ebf783b40da7f605ea070
8498|dialogLineSets[15].dialogLines[2].dialogText,8498,dialogLineSets[15].dialogLines[2].dialogText,MonoBehaviour,aaaa  hhhh,아아  하아,dba1f462f01d701b7c4699902b08d9db9ef02334
8499|dialogLineSets[0].dialogLines[0].dialogText,8499,dialogLineSets[0].dialogLines[0].dialogText,MonoBehaviour,AAAAAAAAAAAAAAA,아아아아아아아아아아아앙,343ad63c4d45b81d945360c080b065c98c7a8351
8499|dialogLineSets[1].dialogLines[0].dialogText,8499,dialogLineSets[1].dialogLines[0].dialogText,MonoBehaviour,   aaaa  hhhh,  아아아  하아아,016f095ee5d130225e5c195fd14958f6058d2158
8499|dialogLineSets[1].dialogLines[1].dialogText,8499,dialogLineSets[1].dialogLines[1].dialogText,MonoBehaviour,aaaa   aa  hhhh,아아아   아아  하아아,c4f0a83dd317a900aebf78462912a650365180e2
8499|dialogLineSets[1].dialogLines[2].dialogText,8499,dialogLineSets[1].dialogLines[2].dialogText,MonoBehaviour,aaaa   hhhh,아아아   하아아,85823e531c746003754977b0fad47c21ad36a08d
8499|dialogLineSets[2].dialogLines[0].dialogText,8499,dialogLineSets[2].dialogLines[0].dialogText,MonoBehaviour,aaaa  hh,아아아  하,36b3cb0fd995dbf4bd5d57f1feb20756d5e4dda8
8499|dialogLineSets[2].dialogLines[1].dialogText,8499,dialogLineSets[2].dialogLines[1].dialogText,MonoBehaviour,aaaahhaa    hh,아아아하아    하,df739ee9d1a599d6f09fbba811e169f0b8983645
8499|dialogLineSets[2].dialogLines[2].dialogText,8499,dialogLineSets[2].dialogLines[2].dialogText,MonoBehaviour,aaaa  hh,아아아  하,36b3cb0fd995dbf4bd5d57f1feb20756d5e4dda8
8499|dialogLineSets[3].dialogLines[0].dialogText,8499,dialogLineSets[3].dialogLines[0].dialogText,MonoBehaviour,ooaaaahh  hh,오아아아 하  하,b6633cad4df145d1730732912866aa213ae0ec19
8499|dialogLineSets[3].dialogLines[1].dialogText,8499,dialogLineSets[3].dialogLines[1].dialogText,MonoBehaviour,hhooaahhaa    hh,흐오아아하아    하,e38ceae8772947557d2ea8078c86ee869372df43
8499|dialogLineSets[3].dialogLines[2].dialogText,8499,dialogLineSets[3].dialogLines[2].dialogText,MonoBehaviour,aaaahh    hhhh,아아아하    하아아,f7e1453591bedfcc9eca61e36c703a8512180ad7
8499|dialogLineSets[4].dialogLines[0].dialogText,8499,dialogLineSets[4].dialogLines[0].dialogText,MonoBehaviour,oh yeah  hh,아... 좋아  하,c339470f6e45931046e3b0f1c6cfa4a63874d21d
8499|dialogLineSets[4].dialogLines[1].dialogText,8499,dialogLineSets[4].dialogLines[1].dialogText,MonoBehaviour,aaaa  hhhh,아아아  하아아,dba1f462f01d701b7c4699902b08d9db9ef02334
8499|dialogLineSets[4].dialogLines[2].dialogText,8499,dialogLineSets[4].dialogLines[2].dialogText,MonoBehaviour,aahhaa  hh,아아하아  하,83311f868a9796cf6903e9a86d802b6dad21b84c
8499|dialogLineSets[5].dialogLines[0].dialogText,8499,dialogLineSets[5].dialogLines[0].dialogText,MonoBehaviour,oohh yeeaahh  hh,오오 하  예아  하,36de93d762e946717f32299e849d40915d2c950f
8499|dialogLineSets[5].dialogLines[1].dialogText,8499,dialogLineSets[5].dialogLines[1].dialogText,MonoBehaviour,aaaa  hhhh,아아아  하아아,dba1f462f01d701b7c4699902b08d9db9ef02334
8499|dialogLineSets[5].dialogLines[2].dialogText,8499,dialogLineSets[5].dialogLines[2].dialogText,MonoBehaviour,aaaahhaa   hhh,아아아하아   하,31a6e1343511cb6fcb48b745f4053d141c2129ee
8499|dialogLineSets[6].dialogLines[0].dialogText,8499,dialogLineSets[6].dialogLines[0].dialogText,MonoBehaviour,aaaa  hhhh,아아아  하아아,dba1f462f01d701b7c4699902b08d9db9ef02334
8499|dialogLineSets[6].dialogLines[1].dialogText,8499,dialogLineSets[6].dialogLines[1].dialogText,MonoBehaviour,aaaa   hhhh,아아아   하아아,85823e531c746003754977b0fad47c21ad36a08d
8499|dialogLineSets[6].dialogLines[2].dialogText,8499,dialogLineSets[6].dialogLines[2].dialogText,MonoBehaviour,aaaa    hhhh,아아아    하아아,f0d8795ef025dd817bdc64c16419458811a2b046
8499|dialogLineSets[7].dialogLines[0].dialogText,8499,dialogLineSets[7].dialogLines[0].dialogText,MonoBehaviour,aaaahh,아아아하,928e686048339ce9734c28af13748ccd0e205184
8499|dialogLineSets[7].dialogLines[1].dialogText,8499,dialogLineSets[7].dialogLines[1].dialogText,MonoBehaviour,aaaahhhhah,아아아앙,c3e3640b2c2c1cce855ad16e67078032309d4f35
8499|dialogLineSets[7].dialogLines[2].dialogText,8499,dialogLineSets[7].dialogLines[2].dialogText,MonoBehaviour,aaaaha   hhh,아앙... 하아,dba69ec15da9735667b9ae6ab6998689595e2706
8499|dialogLineSets[8].dialogLines[0].dialogText,8499,dialogLineSets[8].dialogLines[0].dialogText,MonoBehaviour,aaaaaa  hhh,아아아... 하아,d2b00f267f93a02393e5bfba7bc4f481be17fa9e
8499|dialogLineSets[8].dialogLines[1].dialogText,8499,dialogLineSets[8].dialogLines[1].dialogText,MonoBehaviour,aaaaaa  hhh,아아아... 하아,d2b00f267f93a02393e5bfba7bc4f481be17fa9e
8499|dialogLineSets[8].dialogLines[2].dialogText,8499,dialogLineSets[8].dialogLines[2].dialogText,MonoBehaviour,aaaaaa  hh,아아아... 하,8257adb1460b99f3bbdd77c06c357ff2ef8b5c22
8499|dialogLineSets[9].dialogLines[0].dialogText,8499,dialogLineSets[9].dialogLines[0].dialogText,MonoBehaviour,aaaahhah,아앙... 하앙,0393bab65ceeab886e05de36a52c55c65d87bd28
8499|dialogLineSets[9].dialogLines[1].dialogText,8499,dialogLineSets[9].dialogLines[1].dialogText,MonoBehaviour,aaa  yes,아... 좋아,04264f0a2d1681a4d61f60cd8095c51b73281445
8499|dialogLineSets[9].dialogLines[2].dialogText,8499,dialogLineSets[9].dialogLines[2].dialogText,MonoBehaviour,aaaoohhhh,아... 오오오옷,cbb5efccc550e3eb7c05c83be8f745f4aa6f8bda
8499|dialogLineSets[10].dialogLines[0].dialogText,8499,dialogLineSets[10].dialogLines[0].dialogText,MonoBehaviour,aaaa   hhhh,아아아... 하아,85823e531c746003754977b0fad47c21ad36a08d
8499|dialogLineSets[10].dialogLines[1].dialogText,8499,dialogLineSets[10].dialogLines[1].dialogText,MonoBehaviour,aaaa   hhhh,아아아... 하아,85823e531c746003754977b0fad47c21ad36a08d
8499|dialogLineSets[10].dialogLines[2].dialogText,8499,dialogLineSets[10].dialogLines[2].dialogText,MonoBehaviour,aaaa  hhhh,아아... 하아,dba1f462f01d701b7c4699902b08d9db9ef02334
8499|dialogLineSets[11].dialogLines[0].dialogText,8499,dialogLineSets[11].dialogLines[0].dialogText,MonoBehaviour,aaaa,아아아,70c881d4a26984ddce795f6f71817c9cf4480e79
8499|dialogLineSets[11].dialogLines[1].dialogText,8499,dialogLineSets[11].dialogLines[1].dialogText,MonoBehaviour,aaaa  hh,아아... 하,36b3cb0fd995dbf4bd5d57f1feb20756d5e4dda8
8499|dialogLineSets[11].dialogLines[2].dialogText,8499,dialogLineSets[11].dialogLines[2].dialogText,MonoBehaviour,aaaa hhhh,아아... 하아아,8865ca8e9db8fdd750e37b4dc336c8146c0c8d4c
8499|dialogLineSets[12].dialogLines[0].dialogText,8499,dialogLineSets[12].dialogLines[0].dialogText,MonoBehaviour,aa hh  aa  hh,아... 하... 아... 하,555aa4805a90c8177f7a4a0172ec5e882ea1c47d
8499|dialogLineSets[12].dialogLines[1].dialogText,8499,dialogLineSets[12].dialogLines[1].dialogText,MonoBehaviour,aaaa   hhh,아아아... 하,ff328fb9cd9530fd79258b636149ef271ef61d76
8499|dialogLineSets[12].dialogLines[2].dialogText,8499,dialogLineSets[12].dialogLines[2].dialogText,MonoBehaviour,ooaaoohh hh,오... 아... 오오... 하,6d4d5d14ee0b9de41792fc32fef4ce9829526e0c
8499|dialogLineSets[14].dialogLines[0].dialogText,8499,dialogLineSets[14].dialogLines[0].dialogText,MonoBehaviour,aaaaaa    hhhh,아아아아... 하아,c3d36593777076fe68ba5659a7523c0b0132f11e
8499|dialogLineSets[14].dialogLines[1].dialogText,8499,dialogLineSets[14].dialogLines[1].dialogText,MonoBehaviour,aaaa  hhhh,아아... 하아,dba1f462f01d701b7c4699902b08d9db9ef02334
8499|dialogLineSets[14].dialogLines[2].dialogText,8499,dialogLineSets[14].dialogLines[2].dialogText,MonoBehaviour,aaaa   hhhh,아아아... 하아,85823e531c746003754977b0fad47c21ad36a08d
8499|dialogLineSets[15].dialogLines[0].dialogText,8499,dialogLineSets[15].dialogLines[0].dialogText,MonoBehaviour,aaaa  hhhh,아아  하아,dba1f462f01d701b7c4699902b08d9db9ef02334
8499|dialogLineSets[15].dialogLines[1].dialogText,8499,dialogLineSets[15].dialogLines[1].dialogText,MonoBehaviour,aaaa hh  hhhh,아아 하아  하아,5e2cc62a027d2663f0272e791943e222c36f5dd6
8499|dialogLineSets[15].dialogLines[2].dialogText,8499,dialogLineSets[15].dialogLines[2].dialogText,MonoBehaviour,aaaa    hhhh,아아    하아,f0d8795ef025dd817bdc64c16419458811a2b046
